
Matrice A di dimensione 12 x 12:
6.111990	1.959864	1.092569	5.932555	0.796377	5.612822	5.048467	-0.491964	-5.377363	-6.917998	0.164952	0.162192	
2.199099	8.401499	8.649091	7.929911	-0.246830	1.341482	2.378905	6.980017	9.069218	9.746825	-8.144082	1.459719	
-6.347353	4.454283	3.211962	3.986490	-4.863824	2.974988	5.626595	-2.163465	0.176695	-1.660146	6.264681	2.430902	
2.302297	5.929692	-4.800447	6.782902	-3.506225	8.791394	5.288901	-7.326209	9.655054	5.809099	1.724848	0.711857	
-2.225940	4.776566	0.198183	0.715328	-7.826392	8.064828	-0.611531	1.829204	-8.533217	4.754151	-3.284236	-0.930330	
5.064995	-8.455701	-9.936816	6.826404	-5.032486	-1.396358	-4.562834	-9.989453	7.014701	-0.721594	6.580018	8.365621	
2.556725	-2.508158	-9.980574	3.256274	5.898531	7.498197	-8.818749	7.185161	-7.388853	2.583200	-1.857298	2.660642	
5.061423	0.460463	-5.998555	8.429985	9.642928	4.681368	3.946881	5.471551	-3.583629	-4.872693	-8.350586	-9.305385	
-6.894958	0.760760	-8.803736	-4.621693	1.243494	-7.339585	1.909885	7.024173	7.243125	7.506303	-7.586001	-9.255643	
-2.363867	2.028253	1.628639	0.643726	-8.098495	6.967712	5.857659	-7.960667	0.308353	-6.201248	-7.940120	7.192226	
9.092289	3.651039	8.422771	-3.691269	6.565093	7.644332	9.715324	6.382337	-3.271869	2.487509	-1.000309	6.124600	
-9.321917	3.525976	-0.402837	7.959272	-9.573243	-6.695139	1.495178	0.407255	-2.340556	7.187977	-0.500926	-3.682427	

Matrice B di dimensione 12 x 12:
6.111990	2.199099	-6.347353	2.302297	-2.225940	5.064995	2.556725	5.061423	-6.894958	-2.363867	9.092289	-9.321917	
1.959864	8.401499	4.454283	5.929692	4.776566	-8.455701	-2.508158	0.460463	0.760760	2.028253	3.651039	3.525976	
1.092569	8.649091	3.211962	-4.800447	0.198183	-9.936816	-9.980574	-5.998555	-8.803736	1.628639	8.422771	-0.402837	
5.932555	7.929911	3.986490	6.782902	0.715328	6.826404	3.256274	8.429985	-4.621693	0.643726	-3.691269	7.959272	
0.796377	-0.246830	-4.863824	-3.506225	-7.826392	-5.032486	5.898531	9.642928	1.243494	-8.098495	6.565093	-9.573243	
5.612822	1.341482	2.974988	8.791394	8.064828	-1.396358	7.498197	4.681368	-7.339585	6.967712	7.644332	-6.695139	
5.048467	2.378905	5.626595	5.288901	-0.611531	-4.562834	-8.818749	3.946881	1.909885	5.857659	9.715324	1.495178	
-0.491964	6.980017	-2.163465	-7.326209	1.829204	-9.989453	7.185161	5.471551	7.024173	-7.960667	6.382337	0.407255	
-5.377363	9.069218	0.176695	9.655054	-8.533217	7.014701	-7.388853	-3.583629	7.243125	0.308353	-3.271869	-2.340556	
-6.917998	9.746825	-1.660146	5.809099	4.754151	-0.721594	2.583200	-4.872693	7.506303	-6.201248	2.487509	7.187977	
0.164952	-8.144082	6.264681	1.724848	-3.284236	6.580018	-1.857298	-8.350586	-7.586001	-7.940120	-1.000309	-0.500926	
0.162192	1.459719	2.430902	0.711857	-0.930330	8.365621	2.660642	-9.305385	-9.255643	7.192226	6.124600	-3.682427	

Risultato:
Matrice C di dimensione 12 x 12:
898.509353	-382.580240	108.624953	-48.147181	8.434167	-128.463447	-15.465672	611.941151	-89.168200	25.207508	400.711791	-46.260174	
-265.039482	1108.744655	178.816887	220.213336	-73.500432	-53.936226	71.616914	-31.987050	93.307145	96.247150	51.168228	116.693456	
335.419414	80.759949	632.496047	269.775583	-53.007127	231.705156	-44.418176	21.436205	0.063935	221.912989	257.204503	610.629921	
87.120018	-30.841321	326.608726	807.769316	209.001768	447.881383	-144.226516	175.884394	253.212034	218.195400	111.578764	165.042592	
-7.269113	-230.445614	74.068003	343.557176	737.021533	134.938402	-296.008774	4.830716	37.530073	7.942211	162.697616	349.004253	
-157.207796	-475.571067	153.540191	345.326685	-50.150210	900.230602	-136.044978	-121.421011	-40.383365	36.136808	-324.795623	178.898114	
52.187642	77.300325	-152.913786	127.964526	193.412516	79.188928	458.743250	254.642795	88.041905	-111.544104	106.307406	-208.038633	
436.304599	162.913549	241.101895	165.846667	39.579318	32.009592	152.897229	834.862039	407.198665	27.436538	396.506034	174.325854	
-451.055935	437.197088	-25.814108	83.246249	-45.251581	-3.164500	95.404256	190.835056	1016.817817	61.994661	-51.268317	40.782928	
241.564195	222.044560	241.032449	63.063860	-86.244300	20.145718	-150.248803	186.210333	198.867820	645.573935	143.083138	-72.125515	
276.021376	77.091532	112.591722	71.678223	201.777298	-82.724999	31.754199	280.444561	-75.845436	-153.364821	708.351021	-111.627027	
15.574646	323.434492	435.354097	169.816135	176.447237	161.718645	-132.932965	-89.827526	213.914898	73.298041	139.778062	898.424752	
