
Matrice A di dimensione 72 x 72:
8.446515	4.549968	1.573643	-7.507785	-7.396414	3.929017	-2.889241	6.538113	-7.574336	-2.887433	4.245273	9.116884	-1.664724	1.574320	-2.606604	5.133787	-4.517367	-1.085123	5.220317	8.871951	9.300515	-2.322507	1.966509	-3.719578	2.535872	-0.296692	5.477506	7.612462	1.609770	5.232194	-6.052288	5.269493	-0.049736	6.660666	-4.947525	7.886783	8.333585	6.437797	9.069910	9.840939	6.764385	8.386928	9.551207	9.384121	5.186171	5.377352	-4.982297	1.808115	7.001462	-0.302085	4.001397	-6.197027	8.398158	2.635076	-2.792198	-9.073851	2.613646	-1.798474	3.460168	-3.325831	5.798911	9.884799	9.350029	-5.813241	-0.161694	-8.300478	-4.304193	6.498073	7.132329	0.170420	1.609163	9.481110
6.705049	6.387662	2.462179	8.811556	-8.416676	9.042299	-0.389268	4.118196	0.970865	4.714053	-6.916180	7.977409	0.345275	-3.973036	-7.392100	6.177247	4.733729	4.262366	2.278402	5.456999	-1.770277	-8.461783	-9.354837	-2.710507	-4.998653	-5.600760	8.636686	5.963342	1.725998	-0.936399	3.390523	3.215246	9.678555	-5.320161	0.551535	2.652034	5.276458	-4.481357	3.693796	4.956997	4.616424	0.607282	-4.135925	-2.235071	6.507002	-4.980020	-0.285116	8.021778	5.672879	1.920626	-4.119098	8.546225	5.686477	4.026851	0.219446	8.072721	-9.541604	8.088981	5.250627	9.539452	3.495522	1.655154	-2.714738	3.744308	3.018870	4.612031	0.237594	6.533525	-6.185838	-5.304344	9.544223	1.241155
2.057069	2.763355	-9.654188	9.065325	6.822279	6.930347	-0.397411	7.924634	6.339589	-0.554251	-5.694921	2.501255	-7.648151	8.286042	1.182664	-6.278201	-8.857332	0.547428	-1.344363	-1.661229	0.333233	7.703658	9.266232	-4.146927	8.164957	2.183004	-1.788953	-5.740636	2.489858	6.629479	3.553875	-6.912254	-1.949235	0.922727	7.072436	-1.460239	-1.175533	8.136314	4.792190	-6.047586	6.984418	6.817025	-2.914850	8.210476	6.584339	9.077230	7.747634	-2.549422	-3.449166	2.990467	-6.056106	7.927272	3.614604	7.673404	8.346827	1.363940	1.951580	4.104616	0.738626	-0.271138	-7.155046	7.461179	5.337851	4.599549	3.482750	9.308620	2.040723	6.770495	3.299479	-4.062120	-8.164889	6.977551
3.607026	4.982899	3.397259	1.668617	4.602404	5.454986	9.140398	-8.727272	-7.644552	2.162004	5.271784	5.340602	3.376398	0.217568	4.828783	1.657757	8.277287	2.781461	-1.894693	-2.226852	3.579875	6.437352	7.736373	-5.343420	3.200516	5.066200	6.437923	7.043563	9.809525	-1.355609	-4.456250	3.074117	-9.654022	-4.408083	-0.305656	8.045812	4.316773	6.605803	9.647788	7.434071	-9.454647	1.320604	2.907073	5.706892	-5.625297	7.354905	-0.075866	2.815084	6.284599	1.278602	3.858102	-0.475785	-3.807578	0.228020	-9.030811	6.303669	0.162362	-4.378029	5.988439	5.786032	7.147422	-1.695283	3.569958	6.953176	1.733535	6.444813	7.556192	3.766512	4.002186	4.819135	1.656624	-1.518455
-8.747076	-4.888419	5.981405	-6.349251	3.815388	0.352115	-2.554902	7.239903	5.537068	-9.880074	0.605314	-4.457031	7.641119	7.640497	0.398970	1.116727	-5.055436	3.881561	-6.679598	4.165669	-8.275346	7.880331	1.823074	5.118684	8.804950	-0.453403	8.645344	-4.017764	4.186600	5.584205	0.817212	-3.731616	2.706080	-6.909490	7.843989	9.880663	5.592942	-6.949582	-2.881229	4.776158	7.067024	1.096443	-0.139995	-1.998831	6.772467	8.912164	4.283969	3.462328	-0.256957	6.375726	1.446977	4.220281	4.017383	-4.455936	-3.238130	8.584791	-4.461656	6.017522	4.795440	8.928246	5.599390	9.157586	0.484190	6.873407	2.991732	-8.842094	-9.505522	-1.478629	4.232239	-0.421518	-5.166660	7.775523
8.687542	4.229968	1.809398	5.050888	0.998623	-7.292147	6.828387	-2.223961	7.414687	4.258829	4.128430	-0.443115	1.672024	5.831038	9.870941	-6.467000	7.399606	2.041464	-3.855181	6.617792	-1.300826	6.336618	8.075492	7.949333	9.626634	2.410389	7.945620	-2.115734	3.718138	6.456327	1.553333	2.147562	-3.620295	-8.161942	1.281378	2.329281	8.689673	0.711418	7.226479	-2.255344	0.868912	-0.608178	7.519238	-8.432175	0.670683	4.826454	7.811830	1.176954	1.163042	8.907602	4.118631	5.026625	9.902783	9.573468	-4.398794	3.982374	6.494546	4.082238	-7.314464	-5.251159	7.402916	0.209162	7.051629	-6.646872	0.725013	0.659091	-6.791358	7.651947	1.423758	3.823402	-9.054227	1.090258
2.396329	-9.562556	7.686909	-7.695939	4.891329	0.304572	9.291218	0.157629	2.505919	-4.859874	6.502435	5.991417	9.737236	3.748746	7.620596	4.340236	0.011499	9.727717	-8.716508	-2.788234	-5.328757	5.550795	0.044250	4.636206	-6.525144	1.847446	-2.007901	-0.953772	-7.653683	0.536601	-9.541522	5.291204	8.779630	7.251430	-2.442576	1.103975	-3.132470	-2.391308	-2.363194	5.726890	6.523593	1.915917	5.413200	-0.276632	7.572207	-8.341162	5.690070	6.666750	8.651286	1.965837	-3.957843	8.865195	-9.724583	0.267034	8.284016	-0.976115	3.568260	3.339104	5.761720	2.048342	4.428969	0.447656	4.021869	-4.588738	1.032585	3.767017	9.624388	-2.080742	3.888715	1.436747	8.341700	6.980341
5.304893	-0.891420	3.935180	-4.400541	3.329266	8.483188	1.962602	0.024291	9.626502	-7.985615	6.423521	8.599860	2.414133	-2.484967	2.449470	2.665794	9.784752	8.820976	6.496976	2.084081	8.069713	7.177377	3.639195	3.027501	0.992976	2.516586	-1.079474	7.728732	1.153054	-4.249440	9.679007	1.356886	-0.472449	-3.183691	-3.399380	6.795667	5.835041	1.501408	1.174712	-2.739932	-5.542026	-9.584185	-6.372963	-0.115106	-7.526616	-1.128540	1.279781	-6.669382	2.663289	8.721654	-5.120845	7.531761	9.490365	0.430121	3.562078	-2.832766	-8.426570	5.725602	9.729868	-2.325550	-0.205255	-4.462107	5.939517	3.237265	0.984562	4.665474	7.476240	7.061293	-1.230404	-7.631683	0.661467	3.896585
-2.881400	3.887570	-5.462895	-9.867751	9.667211	7.153185	5.461348	4.209533	2.349369	2.551318	1.072242	-6.792215	7.104026	-7.095127	-4.888347	6.853530	0.613899	0.381014	6.954220	-1.744944	4.578625	2.228158	9.288580	-6.485884	5.312697	-1.463559	-8.649813	8.687584	2.679672	3.519331	-6.774423	5.337767	1.113961	3.465116	-5.967547	-4.689612	4.108190	-0.586145	3.355460	5.034719	6.109231	-5.053096	-4.754052	-0.512883	9.523391	5.001744	-4.405075	3.686135	-6.058292	3.587216	2.361311	2.572011	5.194598	9.866271	0.230185	7.218216	-1.399268	-1.098460	6.011993	3.587045	5.643556	1.833197	-8.928301	-5.567667	2.670584	7.012432	7.431712	-1.501397	2.742600	1.176369	6.268658	-9.312200
0.665897	-3.821246	2.022002	2.213274	5.997080	7.714190	9.565804	9.911974	-2.436740	7.268283	6.508850	2.494761	-0.137347	2.224234	2.065714	4.073931	1.947093	9.409501	5.303468	-1.634653	-5.669246	6.225929	-2.630699	7.471437	3.062310	4.935890	-3.509399	-8.822609	1.101781	0.052751	2.583276	5.899107	2.021858	-8.499465	6.931384	-8.625875	9.482961	-7.835679	0.989707	7.181099	0.046836	3.623176	9.547641	7.202981	-3.492628	-3.816917	1.382413	0.606274	-5.024633	-0.729597	9.239856	4.556646	-4.207276	0.836477	7.699441	9.249000	0.134565	1.302512	-5.317962	0.331627	5.761224	4.886493	3.864569	0.547908	-4.598505	-0.845218	0.632977	2.561178	-7.794189	0.037235	1.415230	-3.239908
