
Matrice A di dimensione 18 x 18:
3.412165	6.592129	-1.112033	-7.373059	-2.153445	3.850268	4.963284	2.876903	5.223471	6.227611	2.170420	1.217642	7.331840	0.174607	-2.902766	6.872621	-8.470964	2.684668	
7.576242	6.164684	2.815785	6.860702	3.817135	2.891620	0.770430	-1.750551	1.511167	1.344186	3.224504	-2.398512	0.629410	9.768880	-2.216511	9.858853	3.167053	6.535096	
7.938550	0.532796	-2.323189	7.895027	7.325934	3.583133	5.868540	2.087381	1.149751	6.550707	-4.255566	5.750944	-9.914765	7.137117	-9.020176	9.451404	3.735855	0.127210	
8.309685	4.655604	7.967265	3.308636	6.245695	4.312253	0.333988	-0.285204	2.470373	6.160909	-8.178023	8.511520	-7.616355	-1.246984	3.206109	4.132582	5.356509	4.313087	
4.776242	7.779939	5.287314	-7.392098	7.652928	6.245429	8.814915	-9.862093	-2.845512	1.682517	7.591852	3.272546	6.613330	0.206104	-1.260422	2.657999	-5.969943	-2.780431	
2.445263	9.176009	2.185100	1.754739	6.668422	5.568821	1.198303	4.274214	-4.276568	-6.300034	-3.082108	-9.501056	7.746984	-2.826976	7.763700	0.658884	9.319048	-4.293630	
-8.026769	5.334218	2.679092	-3.719640	8.396700	4.826640	4.039355	9.655055	4.615003	5.663506	-3.481005	-6.577243	9.276025	2.123042	-8.414054	-5.485467	8.941349	4.512202	
0.616349	6.633044	-9.957756	4.855214	-4.104139	-3.696117	8.381496	1.909587	1.975737	-3.182685	-4.048663	3.905016	-1.222124	2.798005	-7.376165	9.586924	-4.590287	0.600179	
-1.673272	-4.199417	-6.908334	4.260031	-0.008065	-7.797075	-3.369632	4.036780	4.520172	2.302125	5.374146	-9.452708	5.457409	7.267498	1.529927	4.470042	-8.838323	5.009215	
-9.395386	-4.011967	4.386932	-1.117419	3.825082	3.812961	2.191308	4.101210	1.988143	6.531284	6.849789	-1.313593	-2.497181	5.997664	2.214755	9.710798	9.591732	5.989080	
9.896756	-5.135111	-0.529518	0.175417	5.184441	7.763614	2.015930	9.528203	1.950625	-1.456109	6.634195	9.971297	2.292537	-3.851041	7.148379	0.480674	-1.486589	-8.298265	
3.266127	9.743544	3.925821	9.120430	9.232261	0.560273	5.194769	9.880415	0.775213	-4.917899	-9.298978	-4.620668	9.205663	7.654255	7.145174	-1.075280	5.618243	1.910690	
0.078289	2.855652	1.591059	6.909094	0.295327	-1.804450	7.638817	-7.529142	-9.854420	1.180100	5.802863	9.198543	2.298998	-9.960981	2.210630	-8.185254	5.023744	3.400601	
-9.330029	7.715634	0.377196	3.380269	-0.222640	-4.543820	2.107676	3.315308	-4.769826	-5.791778	-2.094566	4.245721	3.592755	7.847232	7.370078	-3.116866	-2.133627	7.392242	
0.734718	0.138161	5.014340	8.128087	-8.529446	8.908823	9.059407	8.263479	1.541079	1.578497	4.985826	9.425538	-7.412459	9.260754	-0.052119	9.734182	0.330094	-9.929617	
8.908705	5.355783	3.201289	0.874091	1.793622	6.514894	2.849932	5.827645	-7.330117	-0.924546	0.207542	3.183693	-7.426422	-0.108821	7.211414	4.425277	2.878643	-9.084735	
7.553422	-2.990585	9.841904	2.677711	-4.313749	0.865346	-3.079169	8.563630	4.778291	3.622684	9.134603	1.103505	9.071603	0.100165	2.576522	8.842092	-8.561196	2.688128	
3.718764	2.806982	-8.697219	5.659525	0.446212	1.307693	-3.277266	9.581080	-0.680217	-0.210724	9.371975	5.276832	8.780189	-5.176052	2.438763	2.652269	0.531717	-4.312808	

Matrice B di dimensione 18 x 18:
4.388175	1.616586	-3.489417	-0.742856	8.863713	3.202352	5.069839	6.474700	-4.376944	0.213908	7.262275	8.511640	3.277253	-7.876562	8.713889	-0.691063	3.544750	-3.946893	
9.953238	4.253163	-6.384356	-3.906424	-6.136991	-1.728212	5.312695	-8.168743	6.351923	9.252542	6.875048	-7.464511	4.989593	-4.973919	5.648818	5.171080	9.923458	6.006536	
-9.628362	5.056771	-5.158640	8.376762	1.689695	6.961561	-5.385961	-4.826313	9.970634	3.966175	2.968261	4.734846	5.500346	-6.072150	-0.728944	0.323023	1.592141	-9.209080	
9.460819	5.542474	-8.301756	2.557408	6.097890	5.803133	-7.829674	-2.261820	-1.016097	-3.223820	-4.236524	4.880816	3.693852	8.472690	-0.222154	4.105337	5.177765	-1.773318	
5.292333	2.321494	-7.860987	1.584207	-0.944488	-0.031758	7.521235	4.394147	4.325827	6.662596	3.647498	6.413174	-7.121364	-7.413403	-7.577288	-0.730029	5.761749	8.929759	
9.753733	-1.861488	2.222418	6.982497	-2.937180	-8.585362	4.177029	2.078709	-9.848057	-1.509952	4.767328	-6.271085	-3.819163	9.332086	-7.961531	-6.583850	2.895084	8.488887	
3.695433	6.188009	-0.591379	4.064100	3.280382	-4.397150	-0.101789	-4.873922	-8.199705	5.207283	9.057026	-3.359946	1.282310	4.723360	6.722193	-9.165575	-2.198278	-5.431582	
0.267389	3.192136	2.777981	1.857786	7.842780	1.157147	-4.048110	-5.285194	0.509112	-1.606913	-6.667574	2.856047	-2.231975	0.192197	1.474361	0.103225	0.800406	5.308820	
3.776923	3.494202	-0.237197	0.107658	9.456713	-0.612084	-8.561618	-0.987187	0.311246	3.040496	8.040502	6.640417	1.707871	-1.530742	7.113319	2.166263	0.646134	9.255348	
8.127674	4.707460	-3.276813	9.669439	1.635170	-8.870288	3.482274	0.146292	2.854604	3.870345	5.822714	7.625727	-4.621534	8.351115	6.285588	-1.178739	-5.533485	4.479617	
9.578721	8.632655	-9.522840	2.819232	2.490735	7.775123	4.631697	-0.204254	2.009421	8.410514	-6.046250	-8.053682	0.433744	-0.305581	6.919619	5.845908	-1.775974	2.729561	
6.677586	9.488106	-8.301494	-4.852866	1.593760	3.635969	8.605492	-5.594694	-9.271911	4.112653	9.798498	4.877607	5.981268	5.967536	-9.881310	2.691823	1.539915	-1.274598	
9.692740	4.336378	-3.673299	5.236568	-2.173744	9.691787	-0.999747	7.494352	4.823738	1.614310	-0.429359	-0.654780	8.127297	3.816839	-6.959360	8.613012	1.756659	2.090272	
-2.983575	-2.100891	7.828243	9.954752	-5.906461	-3.801432	7.193961	-0.995201	3.206055	2.390119	0.886139	4.335498	9.685161	4.883892	-9.537209	8.202258	1.094855	9.356722	
