
Matrice loc_A di dimensione 24 x 24:
9.387525	9.342247	8.628352	0.161115	-4.983638	6.850842	-2.924402	-7.542076	0.132700	0.955496	3.532778	7.783322	6.401572	7.435915	7.673684	-9.239739	7.458847	-4.796391	1.640293	4.052354	-4.840358	3.251344	0.980612	4.481062
1.854786	-6.101625	8.690449	-0.475476	-8.166165	8.884521	8.890009	9.510620	6.883793	-4.293466	3.072765	6.723857	-4.596084	0.999044	-6.294341	9.187985	-1.281758	0.683758	7.156355	4.414483	-7.659304	3.408986	0.666996	8.563404
-1.376159	5.371871	-6.630046	-1.626522	1.574840	-8.307354	0.554173	6.698862	0.883255	-7.668763	-8.541377	9.755956	4.000429	-0.936998	9.101156	0.992676	2.294142	2.068841	0.727922	5.337899	2.205763	0.648391	-7.281810	-8.800997
-9.754550	8.621203	-8.778403	7.412570	2.153453	0.019121	-4.941320	1.360895	6.782144	-9.670927	8.351446	4.774193	0.812635	5.158639	-0.084454	-5.864693	-3.650284	0.615272	1.962356	-6.900141	3.970862	6.847843	-1.184645	-0.817541
-5.109759	-4.926724	0.160660	-2.559156	1.853976	8.432578	9.579385	9.407074	-9.569427	3.260277	-5.985911	0.621212	-4.319226	-3.008457	3.078369	-4.436695	-3.578920	-8.465202	6.378119	-4.798530	-7.345734	2.427990	1.762959	9.702645
-0.233132	-0.772020	1.469875	-0.032564	-2.713541	-5.683302	3.996667	-3.951379	1.390160	-5.442054	-9.510364	9.654703	9.701154	-8.455490	5.472914	-0.942822	3.219817	4.422382	-7.999061	3.943183	0.950175	5.063243	-0.518427	-7.115636
2.389915	7.224247	-3.513743	4.805907	0.620956	1.770695	9.046895	9.223035	9.615767	8.982733	8.843610	9.059362	3.145322	-0.142029	3.709878	-7.089985	-1.475455	-7.911381	8.519365	2.314242	2.668809	3.872846	8.198547	0.295890
8.980817	8.393787	-5.748027	-4.098803	-7.073561	8.239621	2.710643	-8.997531	3.425051	8.183800	-3.292563	4.229814	3.741731	1.037612	8.607165	3.776481	1.324072	7.673507	-4.250417	-1.847602	7.888991	9.724153	-0.334579	-6.041008
2.771671	0.961607	-7.536469	2.698156	3.903993	5.837342	7.928992	-1.408839	2.485474	-0.949802	1.814835	8.249356	5.627764	3.996913	9.917602	8.371535	-3.385404	-6.369222	-4.632691	8.096393	1.778812	-5.267358	6.958110	-9.339947
-6.621982	-0.973959	-2.540367	-7.322924	3.003486	-1.179866	5.322422	9.016018	-0.815675	6.844340	1.357122	-1.846085	6.456845	3.855132	-5.773995	0.820496	3.534932	2.050671	-1.563496	5.174673	-5.343036	-7.708358	3.705802	-6.697365
5.602153	2.083060	-5.765927	-0.311772	4.052934	-5.593173	4.293640	3.222042	-3.879392	-0.755987	0.382636	-3.789049	0.915164	7.289425	6.718160	4.734440	-2.034595	0.121850	-9.466936	3.633370	2.189957	7.763442	1.303912	2.640993
0.306990	-4.869935	2.323105	9.655877	3.248687	6.460461	7.477434	-1.568115	-1.245973	9.355011	4.850956	7.999867	4.118945	1.691407	3.459480	-9.039291	9.491211	-1.474753	5.506518	-8.133993	6.843621	-1.109994	8.991005	8.668595
3.205179	5.014687	-4.145043	-6.408764	-6.147367	-9.262937	0.527846	-0.546878	-8.628794	9.436973	6.318083	5.176559	-9.931957	4.577662	6.392834	2.097967	7.457830	4.979749	-0.370636	5.230276	6.680377	1.002773	1.577045	9.636064
-4.089293	-9.923298	9.623887	6.186821	1.495787	8.704805	4.396722	7.816646	9.035427	-0.977143	-5.820650	4.496049	-2.987107	1.527593	-6.915513	5.371968	4.246928	-9.961768	-5.398861	-6.938468	1.728904	2.224781	2.704997	7.623815
-2.667482	4.082934	4.666959	9.822682	1.548119	3.455108	8.014410	-4.219880	-3.610475	2.071627	8.681340	0.519208	3.462372	-8.571489	2.654585	0.139281	-3.927618	-9.635869	0.165109	8.021487	8.987512	-5.177774	7.951989	-0.733537
8.413598	5.755400	-7.771992	3.939942	-1.133105	5.440427	-4.769138	8.325126	-0.448334	-1.956892	-7.640899	9.421958	6.852120	9.526228	6.550888	7.133556	-3.917927	-2.292013	-8.938193	1.364320	2.128120	-6.832884	-2.304791	7.623637
-0.563270	6.067902	-5.668625	-5.237333	6.694842	-2.587732	2.880307	2.543311	4.031828	6.709102	-9.522817	4.853643	8.327930	8.744097	6.589369	8.112289	2.805782	0.650782	3.495965	6.602193	-5.127383	-2.497096	0.134302	3.234410
-1.482165	3.603658	7.120958	4.336563	-6.341491	4.086608	-8.778196	1.748192	9.480502	5.827161	2.977948	-4.430567	-9.714126	3.417654	4.539591	-2.423599	7.299171	-4.138426	6.367500	-3.369617	-1.226809	3.056252	-5.413022	-6.310862
0.905241	8.288204	3.114281	-3.842153	5.600468	-4.357713	9.481646	0.738199	2.939980	-8.706213	7.944708	8.977639	-2.833663	-3.193422	7.973477	-1.091053	9.284268	1.123125	5.246935	1.116368	-9.256031	2.102422	-0.714520	8.464080
9.875594	4.109010	1.511185	3.443623	6.665517	9.830560	8.941961	8.188667	-2.219994	1.810231	9.835765	2.967672	5.675570	-2.699325	2.247837	1.476734	-6.273031	0.310985	6.503711	9.356424	-5.615812	2.543176	-9.481677	7.143882
2.884124	-9.186551	-4.917888	2.517162	2.140985	-3.036076	9.631348	-0.738274	2.898364	7.681509	8.117191	2.681267	9.900515	1.815770	-5.880562	-6.733259	1.957794	-6.254959	-0.312571	-5.037019	6.618201	8.675732	4.794009	8.061054
-8.177772	5.993628	8.426920	1.345593	-9.075312	2.354880	3.854580	5.568863	8.191146	6.912397	4.945428	-5.796723	-8.495738	0.788056	7.829667	-9.556790	5.098640	-8.906410	3.064008	2.415933	-9.390061	2.065581	3.489133	3.193696
9.806727	6.648480	0.798537	3.205602	3.404543	0.812659	-4.179362	-0.920513	-6.532003	-2.714494	8.134845	-2.361948	-5.066349	6.413045	5.172544	1.763023	-1.490514	2.912020	4.843546	-7.285401	0.215138	6.588505	7.887331	4.942067
-7.748999	6.149112	-9.743794	-9.173798	5.221014	7.821268	-8.354668	-4.966563	2.313854	8.621392	-1.848546	9.402636	7.942451	-3.523160	-1.258402	-1.170613	-8.338261	6.464016	-1.496649	6.836603	5.595184	7.423175	-1.938750	9.151931

Matrice loc_B di dimensione 24 x 24:
6.981742	-1.519735	1.476540	-8.987999	2.478129	1.190783	5.928543	4.913461	4.899964	1.678733	9.638227	2.465044	8.210831	8.032200	5.323692	9.646013	8.743078	-5.310305	-7.175398	3.574818	-9.988699	3.115099	7.607643	6.773222
9.051727	6.560555	6.949399	2.507933	2.953756	2.085202	1.506135	-8.677234	8.053060	0.685422	-8.373353	3.088334	2.425380	-9.562387	2.575085	-8.581605	8.644776	1.493292	1.289839	-6.921792	8.350339	-0.008423	2.763946	0.171197
3.067297	9.949798	8.044282	0.739137	5.600188	9.035760	6.889220	7.554587	2.751769	2.219872	-2.686750	6.563714	8.777570	-5.067757	9.671670	8.564519	9.149575	2.218651	4.567063	5.639524	-7.414746	4.017561	9.659809	4.190143
2.461194	-7.185644	8.896400	7.659583	-5.730859	0.079673	4.461725	-7.685249	7.845661	3.852341	-4.981579	-9.572867	-6.939244	-9.496898	7.307689	2.228535	6.599143	-8.430171	3.045884	9.151779	-5.861177	-9.404387	6.238476	8.712167
9.063765	-8.957526	2.499486	6.434152	-6.457643	2.044395	4.934760	-1.649296	6.235857	9.201181	6.737851	4.605895	-0.525286	-1.888703	-5.938556	-0.298298	7.340110	0.141621	0.366611	1.517670	0.437545	5.944095	6.372947	8.033560
