
Matrice loc_A di dimensione 24 x 24:
3.036277	3.477822	1.313861	6.279977	-8.351689	7.529084	0.822750	3.086582	-5.350809	-4.368796	2.840479	-3.615033	9.324345	5.445598	7.659797	1.418270	5.363216	7.265129	6.157237	4.392511	7.260999	-0.534299	8.690418	-6.365346
8.198714	8.597744	7.909347	9.608670	6.895894	6.847986	7.029255	-1.339362	-1.325581	8.283219	3.182354	-3.804457	5.996705	-7.390970	0.133050	4.214489	8.811244	9.603243	-8.133833	9.226022	9.819628	-8.219962	-2.109979	5.159895
7.164144	-2.016973	7.903745	5.968809	0.501380	-1.486755	6.279560	-0.079851	-8.843979	7.497891	5.844056	-1.874662	-6.481043	0.809756	-9.870305	1.927919	6.080512	2.739971	5.717820	-5.888431	5.614587	-5.821736	9.854617	-0.467849
2.092830	-7.410852	-5.207535	-6.016986	4.827886	-5.899716	-4.365370	-4.751345	-6.250304	0.444340	-3.394458	-2.328469	-4.263742	6.277502	7.385050	3.415176	7.583511	9.922156	3.011073	-8.811216	-7.114767	2.751299	6.475340	9.495790
2.717037	5.206163	8.254303	-9.699340	3.024158	6.332517	-2.313415	4.290656	0.132631	9.631916	3.780217	4.742845	7.661554	8.051070	9.005899	-0.756900	-0.716636	0.425885	1.790438	-1.544467	2.833023	-0.917123	8.646197	1.038773
4.310590	3.829389	4.035693	8.466586	7.081852	4.605252	-8.578648	8.260811	7.262916	6.488157	-7.138139	5.974578	0.057825	3.035157	-0.052442	-2.484838	2.708483	8.183986	9.798318	0.481022	-3.572647	9.434936	-0.634349	-3.949760
4.326507	-2.066059	-9.590984	8.267263	-5.216484	-2.702760	-5.096031	5.026155	-4.106976	1.560684	-5.654823	-1.766662	7.959862	0.039336	8.735390	-3.972724	-9.613849	6.232014	-7.164203	-1.941138	-2.908569	1.307049	-4.436642	4.576085
3.242135	3.298997	-3.122590	-1.887907	3.760591	-3.552691	-2.885140	9.955738	-9.499439	-1.281311	-9.401556	-5.073833	-3.216136	7.890182	3.519671	-7.310345	8.155998	3.296504	8.138153	8.142908	8.109929	4.266500	9.024771	5.204282
-4.016241	8.738057	5.387852	-8.554470	9.857210	0.864743	6.342769	2.464085	-8.569419	-0.650046	7.900686	1.738795	2.680174	9.387302	3.682351	9.081869	-9.016997	3.529667	4.807338	5.420465	4.635519	4.439360	5.521485	0.706461
5.252477	-7.833375	3.981596	3.499983	-9.780046	4.415513	8.623480	7.950018	7.030463	8.233711	9.374283	3.160942	9.762922	-5.382776	7.593675	7.990201	-5.621847	-9.455752	5.503036	-0.041884	0.310850	0.837123	9.693406	-1.092741
-1.348108	9.343490	-1.249316	0.395600	3.492195	-0.099153	-9.563216	2.530667	-1.651094	-9.398333	-3.086140	-4.637900	2.258246	1.759694	-3.386826	-8.745461	7.797668	-6.465678	1.221490	1.211464	4.546303	4.924039	6.144211	5.707330
-6.652915	1.883610	2.781700	7.460131	3.575981	-3.083672	9.005602	-0.801931	-6.032189	0.311129	3.407315	0.293911	-3.039577	-4.571991	4.082015	2.267560	-1.264192	-2.238800	-4.034646	-0.946537	-8.850469	4.646088	6.153173	-6.352884
-9.290655	4.397573	3.667855	6.458845	5.239415	1.315762	9.801446	1.230262	-0.526382	-8.862149	7.598525	7.415021	-8.585639	1.487125	9.967446	0.368522	-0.196227	-4.866838	-4.340228	7.463894	2.362190	-1.211893	2.193385	9.422912
6.595279	3.781361	0.020178	9.520097	-4.645617	9.056610	-0.334842	-2.565937	9.723843	-8.452585	8.676293	-2.017352	1.034325	-6.530822	4.283562	5.479746	-2.755595	3.294771	7.538517	5.783059	3.862558	-3.745265	-9.268246	8.779170
1.888066	-8.440166	6.873936	-9.892893	-7.777928	6.068479	7.645323	5.754580	-0.429975	0.167518	4.849000	2.308311	-9.665599	0.838433	6.883739	9.180052	-4.377134	-9.341211	6.579590	1.587376	7.698485	-4.790032	3.863616	6.916750
