
Matrice loc_A di dimensione 24 x 24:
5.419556	8.243595	-5.832123	0.575767	-8.723441	3.703842	1.815595	0.777992	1.701153	8.669384	2.012371	5.360008	-9.114171	9.187863	-2.602091	6.525217	4.658924	8.908176	7.120709	8.645269	1.688898	-5.841775	9.792232	-2.121907
2.175773	-8.809438	2.003925	8.572609	-2.159601	6.014465	6.563529	-6.356626	5.865778	-0.357881	-7.616404	-1.121609	-1.848407	-5.272043	2.952036	0.510947	-5.591666	2.196819	-1.077194	2.421054	0.079426	3.783861	-7.819002	4.749556
0.529747	4.567899	-7.451005	2.093804	4.885522	-4.470548	5.379919	6.836950	9.470853	-3.659431	-3.983241	5.310364	2.265115	-6.957910	0.787147	0.269547	-9.165387	0.070262	-1.823670	7.250914	9.130905	-1.853259	9.253929	1.446909
1.935429	-0.862934	-0.702922	-6.011286	8.275417	-7.107697	1.564405	-8.974305	5.819899	7.396411	7.292191	1.315089	7.585143	0.563836	-1.108559	2.665769	3.520917	8.661325	7.449211	0.757419	6.655814	-1.658990	3.167869	7.622820
2.228671	-7.812614	0.574176	2.951328	7.274764	-9.392721	8.185818	4.429820	4.751030	7.396504	3.536715	-1.092210	-9.636873	-6.644728	7.963778	0.193828	5.338819	4.356407	1.188896	7.118945	1.794163	4.588629	3.863797	7.669883
9.329557	-9.707726	6.049340	6.287347	-2.468464	5.546707	2.312122	7.717479	4.088279	0.732612	3.877846	4.376473	6.492483	-1.314771	8.339938	0.938826	-3.027337	7.211055	5.524609	1.138842	4.963578	0.084912	7.680625	9.253962
-2.196910	-4.121950	-1.782422	9.181429	3.327900	2.415138	7.599836	0.781938	5.705433	5.346156	-9.376968	6.959479	0.904328	1.348785	9.124194	4.538582	3.812057	9.038023	-9.346973	7.712682	-0.967027	-3.903490	-9.623135	-0.566228
5.175104	0.989166	7.305349	9.721175	-4.915768	4.162993	6.458645	3.545998	9.728795	2.367480	2.180999	3.302809	-7.028128	8.673592	-2.959254	4.011911	-2.796109	3.922891	-7.132229	1.494747	-1.892719	-6.164784	7.430734	3.384671
-2.566347	-9.939915	3.016334	4.352060	-1.103493	0.124071	-6.339818	5.084652	5.285384	1.164167	0.139945	0.797453	3.691778	-1.171517	5.058942	-9.507863	4.432299	2.731325	1.628105	-3.779592	7.532953	4.981930	3.051183	8.938301
9.618716	-5.319407	5.668931	-6.664656	-9.944250	5.188719	8.030194	7.115056	6.814532	8.785255	-6.730827	-8.755306	9.569980	9.382533	4.713281	-2.878428	-7.658260	5.642127	-0.534911	-8.752768	-6.797790	2.984245	-9.012827	2.799849
5.948427	-7.194246	9.269620	9.784653	-9.269862	-7.313390	6.687505	-8.111195	3.739559	7.153613	0.819090	1.598679	-9.942011	2.262185	2.747863	-6.435181	-6.986729	3.688490	9.944848	-1.967247	9.402342	1.719912	5.158390	4.738281
1.565482	9.091219	2.108761	6.244100	5.085906	-3.540006	0.432656	-7.591645	0.208445	-9.106116	7.303372	0.539920	3.335992	8.008814	9.723344	2.437219	6.632749	-6.695418	-6.487967	-5.918922	-8.151929	9.991797	0.684613	4.866900
7.710657	-4.055601	-8.436724	0.681642	3.760738	-5.547896	2.044580	9.964314	4.155411	9.230837	4.717110	-4.055242	-5.304422	6.640211	-4.411086	-5.333935	-0.440879	-5.480314	-1.151881	6.999673	-7.106469	-0.622505	4.273384	-9.771794
