
Matrice loc_A di dimensione 24 x 24:
4.758003	7.845766	-4.340192	3.410311	9.911654	7.783111	-0.465342	1.457892	5.307610	7.332256	1.004328	-4.862431	9.360811	8.288757	4.193714	8.012230	1.304178	5.072845	3.972459	-2.857285	9.322454	-8.691150	4.862261	-4.582774
1.876004	9.489605	2.805665	4.412636	9.312567	7.499383	8.336650	9.337315	0.045411	9.876592	1.335137	9.165954	-3.710225	5.751473	4.491336	-9.388821	-8.182040	1.480293	0.951288	6.073209	-9.626049	8.098363	4.455816	7.092540
7.278774	-8.266039	-3.132483	5.723501	2.169631	7.640690	0.719269	5.386597	3.170157	2.777171	9.436256	-0.956883	9.726591	7.589572	4.014916	2.679956	6.976447	-6.324502	5.057163	5.200719	-3.056443	1.913158	3.048492	9.453040
1.977448	3.079292	-8.865652	2.494792	4.344670	-0.600262	3.299875	-1.193833	8.619967	4.576450	1.995694	5.081276	9.538880	2.530221	7.971252	4.525032	7.091903	-5.877922	-6.586954	-2.783022	3.260901	0.453155	5.565324	4.590032
5.245090	7.273923	7.048142	6.003877	8.122991	-1.775985	2.849632	7.083692	0.705427	-5.249286	-1.326663	-6.688855	-9.388494	-7.789863	-1.936172	-6.277473	-7.570849	-1.257011	-1.550229	2.614476	2.441660	3.478799	-1.850605	-1.502503
-5.284238	4.023963	9.139553	2.233652	-2.491064	7.258739	8.047246	0.269421	-6.207247	1.555171	0.616973	5.726441	2.733696	-4.409855	-7.853187	-3.720124	2.235914	1.406190	4.555673	-7.584606	5.161715	9.730841	2.971456	-1.551544
4.450745	8.477144	-9.404192	3.729592	0.698574	3.566156	3.599078	-5.483771	7.110528	4.565401	8.542067	-0.322840	-2.725002	6.906029	0.004221	3.413914	1.671375	8.861315	4.218278	3.237276	-7.732425	-1.776175	2.980718	-6.766200
-2.715104	6.543196	3.024229	3.347733	0.115232	-3.597245	9.628786	3.746684	-8.896218	6.190578	3.878813	-7.967812	3.257166	4.664586	-5.587227	-0.372195	0.322170	6.798688	-9.239593	7.098372	9.339790	-5.060613	6.765053	8.293645
6.203226	5.766326	2.639354	8.384895	9.712441	6.690454	-0.561030	-9.266837	-0.719909	-8.324181	-2.383540	-3.089534	3.112415	-4.607639	4.699849	-9.863431	-3.818406	6.541437	-7.295299	2.980615	5.975836	9.469478	1.713812	-3.731583
4.281186	6.885805	9.996165	3.157390	5.199021	5.603180	-4.456956	6.265742	-3.677275	-5.413760	-7.906677	-1.034361	1.192899	9.923357	9.942619	1.292806	-8.927585	-6.348310	1.966359	5.967473	-8.347215	0.328692	2.026235	-4.545725
