
Matrice loc_A di dimensione 54 x 54:
-3.559944	2.855148	5.328834	-1.588892	1.933506	9.354918	4.444893	2.464796	7.742364	1.139105	8.647993	5.269936	0.050339	-7.306956	1.341632	1.845515	2.756615	6.089718	8.277018	-9.597434	-1.405385	-4.110300	-8.015708	1.793016	0.187995	1.449979	9.883474	8.661023	5.299960	-1.700174	7.330432	1.543167	-8.246352	8.172497	5.311495	6.733894	-6.722283	2.567158	-7.419290	-0.496063	7.292295	6.443274	-8.665957	-7.109582	-1.072276	0.607508	-2.355445	8.489755	9.783561	7.125167	4.432183	-1.811936	4.703255	-5.892458
7.240824	5.370061	1.083557	8.931134	6.151916	-4.935616	-7.561779	-1.428238	8.298814	-8.820678	8.263231	8.035760	5.937991	4.143544	3.512920	4.381643	8.711491	-1.344158	7.682964	3.855285	5.606416	-5.357956	7.294865	8.685235	6.425621	9.478946	0.775482	1.095607	1.354344	-2.963373	8.360237	-5.621009	7.096721	-6.866776	-7.240459	-8.614565	9.512963	6.015069	0.758714	-2.401506	-2.206218	-1.873187	9.395159	9.695172	-8.207944	-5.616769	0.003562	3.639909	8.202945	1.879968	1.228746	-8.290278	4.467054	7.549538
8.722099	-7.904499	-8.827265	6.758076	8.674117	3.958735	5.975135	5.168843	7.913898	9.160889	7.033176	-3.354814	-3.318952	-9.137099	-4.060335	2.377023	4.148100	-2.696083	0.371513	-0.677451	-4.735168	-0.847765	-7.306080	5.269212	0.436686	0.200926	-6.623027	9.181994	9.963751	-7.604908	5.900251	6.806519	0.263454	3.023717	8.956761	9.680596	8.337353	-4.402232	-6.544969	0.863412	-4.101544	4.451516	-4.620079	0.666552	1.952603	-8.607916	-8.253392	-7.901205	4.917038	9.151812	4.626089	-7.565728	-9.360768	8.606875
5.410167	8.007003	1.888581	7.657048	-8.444257	7.917648	2.389276	7.619643	0.539663	-2.906470	-1.745324	7.343038	-3.144358	7.086581	-3.244321	7.594153	6.640002	7.376517	-2.407145	6.355208	7.406777	-0.966741	8.519912	2.925788	4.814249	5.320806	-3.202533	1.691617	9.512285	6.123840	5.432135	-1.411093	9.319148	0.600719	-3.821175	2.577697	1.228783	1.024005	2.130822	8.808272	9.782051	3.504643	-6.792923	9.331475	-3.974458	-9.061814	9.173307	1.478730	9.260517	0.218750	9.035377	4.309645	6.340884	0.012856
2.104812	3.125207	-6.721886	-6.254579	-4.330953	0.165091	2.497259	2.990622	7.682203	4.665245	0.280498	3.117864	9.122646	5.396311	-0.525686	-7.909385	-1.770170	1.100103	1.510762	-0.121018	0.332242	0.887717	0.184946	9.973592	1.233581	7.299835	6.368170	5.164234	-8.504564	-1.214426	9.121759	1.660747	0.158402	9.383985	0.115532	7.510878	9.791111	-3.277276	2.276934	7.843206	7.889704	-5.024595	-5.560740	9.748690	0.749373	3.095554	-0.086926	-0.763061	7.517151	1.914492	9.652047	8.080457	7.823965	-9.419216
8.642518	6.411273	1.762580	0.477296	1.392158	-0.640962	6.205285	-4.507402	8.386515	7.730059	8.751906	9.779940	0.220116	3.918578	8.228301	7.690620	6.651263	2.742121	9.139543	-0.068987	4.820019	5.457153	3.901373	-2.381615	6.234857	0.092418	4.750593	-3.442939	-9.024446	7.155799	6.163161	-4.123565	-8.948313	1.228268	0.085103	8.619556	2.007203	5.930426	-4.041265	8.196464	8.423716	-5.262885	8.161240	8.145018	6.067342	4.438431	0.147237	-5.044927	5.427682	-7.183405	7.570449	-0.417907	-9.879670	-5.486229
-4.021667	7.381829	0.020434	7.649546	9.824626	0.220135	3.150918	9.056770	-4.306003	5.031360	-9.622910	7.700516	4.547740	-5.963903	-7.691192	-7.384408	-6.281080	2.015930	6.921494	9.281393	7.659953	2.065895	9.268368	-9.663734	6.257035	3.182098	-5.772494	4.605484	5.898900	7.552484	7.185969	5.302949	9.703129	9.768563	6.984356	3.370743	-8.551484	5.455179	-6.559302	1.394222	9.814008	8.696282	5.458935	5.906736	-3.871153	4.947926	-8.396112	4.524171	7.569755	4.723863	3.342689	-9.198418	-3.531243	9.714025
1.226767	8.579601	6.297110	-3.470725	-1.175838	-5.765454	8.874764	1.030502	-2.927879	6.249037	7.355093	-9.119207	7.056001	4.690886	3.688967	6.444763	-0.342949	-5.487274	4.652519	1.019155	-2.735118	2.937978	0.916815	-7.848129	1.616202	9.032218	-4.988933	-0.661226	2.162180	2.452318	3.197985	0.766880	3.921445	-0.180994	5.212154	4.402321	7.984759	-9.557155	-1.308779	2.746269	1.502449	1.896276	9.929913	8.536317	-7.909614	-7.943240	-9.885716	4.648534	4.964275	2.381126	6.029678	8.123701	-4.123747	2.916012
-3.877716	7.162105	6.128016	1.437708	2.100065	3.917202	8.989657	-1.798552	2.810618	9.186405	7.564953	4.336724	-4.506102	9.861901	9.014376	8.379350	8.592367	-8.797466	-8.117313	5.021427	-6.172269	-7.302777	2.976510	0.775968	-5.269820	4.758662	3.299057	3.563131	1.433955	7.661943	-9.999822	-3.340424	-1.582747	-3.312571	-2.373065	-9.917437	-7.272628	3.707261	6.321544	-6.036266	4.445602	4.426137	-9.890315	5.549818	1.414300	1.772601	9.253053	0.006310	-7.250916	0.535860	1.652880	-8.169315	7.673512	9.174646
7.428798	-5.549440	0.821287	-1.503108	-0.549058	-7.266636	7.030352	2.481389	5.495415	6.409001	0.289031	0.012673	7.261819	9.772971	9.916472	-9.353891	9.725378	6.783624	0.599733	-3.176094	0.299450	5.990021	6.202480	3.944035	-1.060325	6.363578	2.424892	-7.952470	-8.754639	-4.740745	4.758872	6.016382	8.997967	-5.030915	1.086738	0.746491	8.649740	8.715991	5.207923	-6.550115	3.013062	-7.617603	9.289944	5.124664	3.295515	-6.715695	3.960046	2.538637	-5.532084	2.555714	5.776562	8.005010	0.038718	9.278522
5.933805	-5.888672	9.856749	0.647911	-7.487408	3.011377	4.216199	1.710444	3.361745	4.195920	6.472469	-3.195850	9.491467	-2.941185	5.400287	-3.312270	6.311720	6.322066	2.402520	4.076468	5.481693	4.999612	-4.656278	8.342712	5.470426	-2.586004	-4.938968	5.034922	9.992627	4.131232	1.110747	6.727006	6.644444	-3.590937	0.019050	8.936892	-4.755251	5.198635	0.646560	-7.429553	6.079979	8.059881	5.797410	-5.449384	1.070910	1.182950	-7.024118	-9.604124	0.959029	-2.715526	-0.862467	6.478822	-5.588922	5.029247
0.837575	1.909203	7.215870	9.812418	4.074281	-3.793794	-5.475407	-8.171412	8.625734	3.510222	0.027570	1.740934	-9.402731	2.329163	-5.905144	8.755524	1.828543	-6.884489	-4.563162	0.793892	8.954779	-7.113271	-1.184600	8.127969	1.972847	9.456271	3.548490	-4.463301	5.958455	4.021527	9.998674	-8.606318	3.441779	0.871631	-2.187714	-6.642383	6.253208	-5.572679	9.040338	7.248142	5.338840	3.013601	7.901617	-1.838551	4.269365	5.723671	8.637130	6.095256	9.820795	0.083849	8.632409	3.151002	0.481887	2.323425
-9.952747	4.426332	9.520465	-1.609480	-1.665257	7.923947	9.936855	-1.362278	-3.080089	1.934390	3.491488	-4.024896	-1.606804	1.040599	1.479724	4.590165	-1.346370	9.877615	-1.367199	-4.945658	-2.808099	1.545934	5.720760	2.081347	1.158341	-9.394413	7.710365	0.228234	3.915759	7.273056	1.437960	6.827953	-0.879718	3.651166	8.192663	5.279372	1.466428	3.745717	9.733518	5.988037	-9.842800	5.541688	8.801758	6.870335	7.038756	8.112999	-6.006613	1.261047	1.646521	9.133247	-3.509036	-0.839947	1.237925	-2.162653
-5.736870	-7.464377	-0.559638	-1.715361	1.378313	6.667366	7.533034	8.869909	5.781369	9.694257	7.998797	9.763009	3.801766	7.180871	-6.299188	-5.536086	8.787277	-3.567631	1.419006	-0.145066	6.832456	2.489155	-9.997400	1.502157	3.933084	5.921273	3.141104	6.605647	8.500826	-2.335818	7.053984	-6.836072	0.872368	-5.188176	5.686694	-5.088693	-2.145673	6.884640	8.936912	7.921841	-9.583210	-4.801876	9.527396	9.667185	-5.194040	-2.828236	-9.874907	8.089284	0.068011	3.038648	8.610702	8.273856	5.705189	2.899447
9.905860	5.688877	-0.212302	-1.696801	8.146495	3.146861	1.494353	5.930097	7.817823	-9.804730	2.464383	-9.150120	-9.457690	4.332279	2.847903	9.205627	7.774014	-5.423002	3.707562	-9.375825	-3.419520	-7.440624	-1.974677	-1.853043	8.165918	8.678284	-1.233335	4.042268	8.453480	2.263700	5.342458	4.055145	-6.363831	-1.102788	-6.597949	-1.925449	3.001300	4.931341	-2.736793	4.768477	8.442158	-1.533013	1.275166	0.366519	3.949828	1.030028	4.099545	2.408757	-4.563320	0.534768	-3.990159	-1.178737	1.826289	1.967436
4.371257	-2.717898	-6.812783	-3.213427	4.132515	6.243947	-7.078791	2.479255	1.281816	5.003529	0.401460	-1.066942	9.466510	7.567461	8.576868	3.764010	-2.946289	8.374232	-9.395589	9.855952	-0.887634	-2.620625	1.668974	2.472428	0.814066	0.879133	6.468050	0.818587	-9.580602	1.880066	9.145693	1.105596	2.125984	-1.851053	1.067487	-5.049677	7.806904	9.921546	-2.770181	-2.426668	-9.869930	4.799773	5.251875	2.272539	-4.004407	2.989948	-9.796681	5.242082	-3.575372	3.444238	8.800140	-6.597980	-6.164216	6.082922
