
Matrice loc_A di dimensione 12 x 12:
0.521458	6.913853	-6.070788	3.559422	2.809440	4.435154	-1.989055	-0.735231	-2.992112	7.679210	7.580743	-7.981977
9.689827	9.797511	9.972258	2.100503	8.098452	6.681039	8.462240	0.449420	7.628398	-8.655251	0.094530	5.964367
-1.862122	8.500313	-6.006773	5.252595	0.300767	1.029325	9.143237	3.953658	0.782353	2.952529	-7.089152	1.207441
-2.277561	5.132788	7.593658	2.895877	4.960784	2.878425	-5.785434	7.509191	0.301514	0.710921	-2.200096	6.365126
9.486598	2.996657	-9.915245	-5.780157	-7.774873	6.370387	-3.048556	4.734270	9.095307	-2.918415	-8.271018	6.917276
7.080973	4.250222	3.242294	4.061558	3.626614	5.364596	9.772085	-6.474955	5.381119	6.521975	-2.875212	9.316806
3.455048	0.514522	-5.026779	4.542336	-9.467590	-8.643380	-2.193625	9.672007	0.498562	-1.425452	0.205237	5.893487
8.781097	7.475607	1.536913	6.690998	8.976178	5.484270	3.004929	-5.649442	9.516132	-0.722534	9.932937	5.689177
1.002428	-8.263952	-6.539473	-6.052057	8.536905	9.278909	-9.747757	6.643067	6.948402	6.429445	8.556649	1.446845
1.871054	5.196699	5.334619	-2.039877	-8.226039	-1.528531	-7.044265	-7.516302	-3.016565	-1.609961	6.170792	-0.672458
2.834656	3.038913	-3.566251	0.511947	0.117918	7.220143	-1.778617	-9.035487	3.165537	8.207659	6.457877	5.233088
-0.122611	7.052197	3.602525	9.083306	0.657745	-8.819022	7.423538	-0.097660	5.169383	3.581552	9.362201	-9.393881

Matrice loc_B di dimensione 12 x 12:
1.764387	4.820562	-1.026393	-6.783447	1.052225	-5.247615	6.736007	4.534622	5.073138	7.104367	3.873988	8.922984
-7.571918	-2.757685	3.613253	3.763299	-6.746467	-5.443213	1.772842	-9.584488	9.898270	4.530269	-1.004051	0.279868
9.752866	0.481313	7.734711	-4.877228	-6.768958	7.064135	4.741484	-0.302955	6.006251	-5.633532	1.425432	0.094560
8.708417	5.714013	-5.048250	-9.043366	5.986909	4.012952	-6.939004	-7.901296	0.570968	-1.533526	-7.871179	-1.554770
-8.223090	0.558236	-7.803932	6.117021	4.032568	-8.998975	4.218583	7.203442	7.013368	9.384686	4.215010	6.549936
-3.449234	7.686968	6.867952	-0.939372	7.565280	7.836110	7.938596	1.437733	-7.443692	-7.592505	9.342459	4.398952
-9.616793	3.627751	-7.993834	4.637426	7.348635	-0.480849	2.306460	7.382032	-0.748679	2.225557	-1.857423	1.511283
1.087891	9.967252	4.836948	6.115864	1.338702	6.911014	-7.004769	-1.040308	-7.610922	0.661251	8.951536	6.068656
5.157208	-5.417385	6.062059	3.264356	-4.648924	8.957435	-9.226531	4.635338	-5.830995	2.442977	-8.858937	-9.563480
0.015219	6.369387	4.735306	7.165409	-2.661304	7.434399	8.824957	6.458632	8.394364	4.290543	3.671835	-7.447663
-1.518092	5.608227	2.652825	7.586965	6.292606	-3.620695	8.975035	6.354791	0.001108	-6.158628	9.088677	-4.611979
1.474815	8.959886	7.547096	7.780208	5.823026	0.264339	9.237040	4.702596	1.671430	-7.218585	3.108726	-4.433485

Risultato locale:
Matrice loc_C di dimensione 12 x 12:
-266.132040	133.631418	64.210499	181.763667	77.831015	-52.974331	322.530093	236.694797	16.118803	148.747235	157.392361	93.591548
-386.492761	266.115977	129.010229	78.482594	-56.991517	328.071633	129.799653	216.750172	-74.478764	-92.588647	-301.719969	100.682718
-60.846854	159.032738	215.817443	582.352508	-31.864004	322.352618	-60.782345	162.868863	-145.115631	-1.822906	-83.837161	599.684622
137.994619	130.666499	343.431887	472.267141	261.119793	522.053140	100.541766	99.426935	-63.720529	-60.662267	304.641276	17.287601
-99.591169	-61.557270	411.235140	324.844499	96.104271	328.103530	-205.566029	-18.123136	-257.415197	-55.860890	-39.606128	-10.018585
-175.476205	85.893063	-7.815159	188.503873	298.059323	81.725358	247.234149	180.259669	405.045864	429.245082	174.140621	232.857697
229.201611	228.378511	262.334537	164.903490	184.744273	372.765108	-218.750871	-117.036876	-44.940596	191.762179	82.694229	134.508229
-157.098442	386.795379	52.624368	220.781773	46.243406	222.508427	331.622041	293.009539	-33.256040	-57.944759	-40.607287	100.120835
-4.996552	299.912877	398.382906	156.572626	216.763894	-114.961900	287.643306	77.056603	-171.317946	-185.859090	428.590475	-4.536237
-149.548996	5.478511	379.195743	165.837314	62.540027	358.003238	320.406222	-271.115165	-59.846232	-361.213728	-262.968380	-26.140225
-49.315984	-156.208547	47.163317	145.981608	329.654949	101.437303	579.116700	313.446662	-155.380831	132.557710	402.503728	102.037548
-263.739590	181.531949	181.602649	-44.744512	-78.887395	-51.350581	132.769833	115.161991	90.725394	20.414312	-69.888128	35.211774
