
Matrice A di dimensione 12 x 12:
-7.212186	-8.313572	-7.584911	6.366060	6.430747	8.348791	4.365027	-6.098660	1.675954	-2.616978	-9.465181	-8.400636	
-4.091200	-2.372118	5.070690	3.205501	7.766582	7.191636	9.404727	5.252967	-6.504337	-7.414464	1.469260	3.685429	
6.949280	8.306739	5.748039	-8.354855	-9.968535	3.066444	9.426416	-1.490195	7.146581	0.067244	-8.136847	3.788596	
0.781142	-5.093946	7.751596	8.782252	-6.567985	4.373531	4.456939	1.221557	8.683939	0.908181	4.231338	5.311480	
2.135101	4.015630	9.415447	1.707012	-1.750168	-0.149029	9.191784	7.865962	0.411664	3.674090	-3.392747	1.783395	
3.901765	6.907810	-3.626075	-7.628660	0.390296	0.765581	-9.037770	-4.190069	-1.013258	-8.721027	3.847060	-0.811108	
9.258539	7.431401	0.643623	9.656506	6.337661	4.512339	8.182956	7.004454	7.229845	-9.555306	3.672030	-1.155667	
3.622811	-5.594524	4.541191	2.081712	1.099576	1.815499	9.491451	-6.784650	-1.198338	5.925037	7.660202	6.799090	
-9.294250	8.721612	-6.685345	-0.099835	-2.803897	3.145015	7.659014	0.155911	-3.611589	6.395751	-0.408046	1.828833	
6.104976	0.715934	8.240848	-9.408442	9.204680	3.441814	4.112914	-3.647157	-4.538707	1.275994	0.250926	3.563166	
9.991399	-5.897943	7.836194	2.702964	3.845540	-0.130589	1.110119	1.074775	-9.442244	-1.334767	-6.120535	1.012085	
4.906623	6.945611	0.810878	5.727625	8.015674	8.662054	6.218251	-9.818434	2.943996	9.944948	-6.804631	7.672226	

Matrice B di dimensione 12 x 12:
6.186115	7.722496	-0.843150	-4.655756	-6.805226	0.505849	1.983564	2.439146	8.354042	-9.756178	-9.797106	-7.954062	
5.017609	6.345849	-3.184682	9.470321	6.010064	-2.721513	-1.563690	5.898007	4.433072	8.169773	-5.586715	8.836724	
-1.319158	-2.274432	2.925043	-1.299574	-1.404851	-1.837190	3.989112	-7.962649	-2.394902	7.086032	2.182637	1.713227	
-2.790579	-7.797516	4.684864	-6.260405	2.343996	1.362328	0.285836	8.590141	-1.648640	6.853895	1.571474	-8.147534	
-3.698865	5.058152	2.242832	3.553250	-1.731047	8.722747	1.673591	5.358102	5.284193	-4.826922	-2.529578	5.668350	
1.480374	-2.631291	0.494588	-0.300395	5.331948	4.314676	-2.274981	6.700062	-9.410240	3.494472	-8.149354	3.194772	
-4.411331	-8.408244	-8.351933	2.886112	-4.453378	-9.574210	-0.255363	1.343546	-3.492185	-0.431958	-6.646462	-5.309468	
3.818378	-3.276966	9.497446	7.869777	2.906962	6.438492	-6.236160	4.929951	-8.771422	3.858722	4.432847	0.197094	
8.179712	-5.383637	-4.861476	-7.571599	0.152959	0.523933	-6.763358	-2.724254	-8.966604	2.187870	2.838661	5.491923	
8.581204	6.298738	2.950519	-0.074631	-2.866060	-4.117947	2.465656	8.062287	2.667699	-0.266123	-4.026731	2.573096	
-0.123262	-2.644460	-6.859822	-8.320730	-9.207918	-6.341968	1.015947	-6.543871	4.828963	-0.509132	6.203827	-5.048089	
-8.988371	-6.423783	-4.684875	7.473159	1.919079	-9.906695	-0.526505	-9.212066	-4.612517	-7.301733	8.623101	9.598913	

Risultato:
Matrice C di dimensione 12 x 12:
-71.551168	-41.378347	204.148502	19.356385	441.733025	263.832730	35.831152	418.007775	135.937816	-138.321911	-103.734318	173.307485	
-385.795317	292.995620	176.305789	-40.393797	375.272688	23.476844	3.741083	214.943006	-358.450230	127.376474	130.896819	-96.118541	
8.813747	55.600160	209.809576	196.146015	237.154844	-11.258519	234.984514	317.810373	-249.857659	237.842693	-7.331081	435.185719	
-18.479371	-244.387771	91.418858	-506.232207	-155.563527	-74.644780	-39.763582	441.627571	-632.873924	118.100211	-12.319869	-22.170429	
36.878421	198.940427	356.737623	323.485699	401.060571	-47.105713	232.757016	377.076501	27.691976	125.767326	88.919929	356.355430	
53.807709	545.510805	-68.544014	126.569848	228.540982	16.572861	25.710237	257.200023	100.315985	-43.956740	16.809419	-139.651964	
157.404645	67.540955	-142.591531	64.603774	-140.693427	182.456280	-173.140761	373.511257	44.387748	-21.951346	-118.064635	-168.344563	
-148.812227	12.324874	-299.859963	-277.360250	-165.693443	-159.466187	79.497742	101.078065	-233.205703	-195.998881	104.815286	-138.365208	
69.177516	181.398441	124.808716	217.113673	457.796592	-209.279739	185.697192	284.782243	-38.744131	362.497719	87.591869	438.614048	
-70.745679	582.682139	-78.762315	375.156564	408.712261	-23.644824	258.421915	100.383219	207.094029	12.896440	166.774027	-179.518777	
-23.472775	-40.732608	223.442452	9.844770	111.508052	217.003156	87.068384	27.630616	496.128224	21.808477	-298.094433	-103.776506	
-37.327282	369.282041	92.935318	306.994889	380.487316	-83.512243	156.938032	490.558618	436.285791	-247.688967	-218.631559	424.336404	
