
Matrice loc_A di dimensione 54 x 54:
4.736732	-6.813729	5.330899	3.292829	0.963052	-4.543204	2.817577	4.676310	-5.500569	0.567830	5.091329	2.447539	1.403347	-2.500114	5.252013	-4.488240	-4.366805	5.546471	8.225996	-0.093256	4.213043	8.418041	-4.883689	-2.383479	2.524467	5.666849	-1.038861	1.916151	-3.671250	-0.963551	-5.091404	8.912009	6.753760	-9.155913	3.297779	-4.168804	3.885629	4.541441	5.681195	-9.153576	9.876228	5.821458	-2.934814	-3.357298	-2.153873	5.529327	9.772640	6.703486	8.899815	1.506156	-5.108568	9.708416	-8.261804	7.763516
0.433459	3.766273	5.730059	1.806528	-9.899929	1.532854	-7.034374	-6.417764	0.722979	-6.865438	-1.250505	8.131933	-6.562121	8.153606	-6.704386	-6.215599	7.459695	4.120914	8.623655	8.447013	3.955672	-7.836825	0.841454	-5.144203	1.921222	-1.211987	-2.625833	3.204095	-1.340045	2.908484	-7.921027	5.182276	9.105955	-8.570477	5.230632	6.253194	6.997356	0.176351	-8.344608	-9.403243	7.330195	3.437556	9.959149	9.143982	7.999351	-9.343625	1.176549	1.301101	3.829090	8.012114	-6.889067	8.246027	8.355326	1.725234
2.459124	6.426572	-9.075529	-9.862647	7.336522	-3.267507	-3.295108	-1.103273	6.517143	2.705915	-9.364007	1.776947	3.652361	-0.270753	9.127958	3.682572	-4.797216	1.019806	-4.555679	0.094317	-0.593427	9.901603	0.003948	-5.520923	3.389589	-0.658507	3.128948	-4.007888	4.318334	6.213689	-5.252891	-5.033375	0.005405	3.922852	-6.935633	6.453285	7.378994	1.417595	7.359763	3.904034	-5.165357	-3.502949	6.997995	5.075616	-1.789478	4.762621	1.185566	-7.092476	5.849176	5.752056	5.032497	-0.313869	8.560229	9.794433
4.598730	2.247334	0.176780	-0.625521	8.788657	4.851529	7.816376	-0.217864	5.288423	-7.070221	-4.685014	4.154474	9.914558	2.105854	-8.221529	5.739613	7.630903	5.771155	7.651646	-2.841950	2.847780	8.126280	9.135311	8.694215	8.288127	5.133625	0.851659	-6.493774	8.563764	-9.624544	-6.033268	9.605552	3.351104	1.471853	-1.773383	7.443052	2.007281	-5.285318	3.913475	5.566325	9.743969	-5.174743	-9.988049	1.361843	0.268146	5.337106	6.350544	9.965584	-0.319365	0.704397	5.751239	6.713910	-3.716780	8.901112
5.158844	9.989432	-0.478116	4.911190	6.167128	5.066193	1.214748	3.380081	5.706000	9.004848	2.232870	4.356245	-3.147293	-5.434238	-9.142847	9.434597	3.889979	2.017715	-5.064270	-5.937260	-7.243868	0.958949	7.084916	0.986819	2.989753	-3.544472	0.392466	1.197972	5.227092	4.158592	1.842176	-8.671630	3.017218	0.100251	7.618250	9.312885	7.040964	3.320734	4.610864	-6.916795	-4.299221	2.823240	8.361984	8.231446	0.653421	7.959015	5.983227	8.227753	7.319990	-7.081934	4.365516	9.800359	6.666653	5.532360
7.622975	4.838226	-9.731472	3.276519	0.157599	2.008329	-1.820746	5.066531	2.185390	7.922123	0.593461	-2.640790	-3.820725	0.509459	4.255140	6.151409	6.487681	-9.300588	9.830077	1.845522	-3.263678	-9.976732	7.362030	5.209098	9.614164	1.374716	2.369453	6.705543	-3.499269	3.983516	0.888771	-9.632523	-1.124560	-3.595606	1.510218	-0.942314	9.294978	9.858320	5.962310	6.204428	8.198640	-5.784098	1.594651	6.758271	9.704642	-2.848327	0.876712	7.969866	-1.413961	2.955909	7.006599	7.698075	4.817269	-2.958586
2.916992	8.883449	-7.413440	9.714657	4.663132	9.512874	-1.777124	6.240987	7.684808	1.281431	-9.892238	1.796431	9.666911	8.733673	7.457717	3.333895	0.431980	8.445954	6.271368	-7.553749	4.630563	9.416636	2.246214	6.263430	3.490269	-8.758334	-6.314825	-0.774200	8.485079	1.634008	-8.107766	-6.317506	7.185247	6.385167	2.924070	4.391114	1.005539	-3.962321	9.465373	3.182775	7.770612	6.338149	2.495873	-0.067174	-6.620221	6.923749	6.669085	-3.267734	-8.004714	7.310946	-3.591817	-8.483417	5.509810	7.849109
6.007090	3.566790	5.601913	0.183502	0.110493	3.019347	-8.894035	-5.936339	6.218140	5.197455	3.803325	-2.014466	3.605238	4.610328	-3.504368	-6.659234	-2.912690	-3.144874	6.305205	6.925237	-4.818042	5.915761	-5.850111	2.425998	-3.991752	-5.616502	-4.485202	9.884625	7.961069	1.418337	-6.846196	0.976895	8.303594	8.273489	-7.450145	1.024496	5.143309	5.980265	-8.792358	3.061671	6.029715	0.579187	-6.309140	-8.605358	4.958765	-5.735646	8.101266	1.563848	0.834309	1.013659	-5.036062	0.552641	-8.978413	1.172791
9.067385	-2.353105	-7.786635	7.930362	4.439257	-2.097605	9.271325	6.059720	4.424309	8.943495	5.100310	1.856112	-2.325018	-5.412373	9.669403	4.060652	4.449586	-3.133613	-6.253860	7.866011	-8.402768	1.821907	9.298178	5.822033	-7.499150	9.141867	-2.532447	7.627430	-4.357981	-1.738708	4.532824	2.764171	2.213116	1.218632	6.961760	-9.160092	9.048259	3.038621	8.863627	2.068924	3.626181	8.962237	2.208769	-1.016092	9.629469	0.594134	8.554159	3.144704	9.256089	9.234250	3.447978	1.582377	9.376342	-0.842674
3.400763	-4.022013	6.395335	3.728185	5.971033	8.294699	4.368768	6.775780	6.522923	-0.418549	7.293067	-5.370606	1.340851	-3.825625	4.807627	9.472465	0.329130	-6.149451	9.938702	5.477409	-4.627150	-5.910841	-7.320364	3.185552	-0.134613	0.179128	6.431032	-5.345163	5.843102	3.442378	2.184705	8.859118	-6.409320	9.238300	4.886204	-2.257757	8.487817	8.509273	0.855219	9.651468	5.298925	8.417512	-5.380329	9.501841	2.933463	-1.874159	5.859061	7.632003	-5.741845	-8.616403	-1.586013	0.141404	-9.042759	5.882011
