
--- MATRICI GLOBALI ---

Matrice A di dimensione 72 x 72:
1.619647	3.217582	-9.411386	6.362566	-6.796231	1.380027	-2.212401	9.320339	-4.784612	8.107996	3.015278	6.849731	1.345220	-1.057744	1.671804	0.270701	3.442971	-1.543803	-1.414478	2.331264	5.614900	9.978446	6.328109	3.840934	1.644354	8.943548	-9.905415	6.932870	7.614434	0.151473	6.391190	-2.577689	-3.910457	2.688517	2.027862	-3.535645	8.731073	-5.470062	2.812876	6.171904	1.259926	-9.116861	0.908732	2.415976	-4.040344	-7.809405	-2.989623	-0.265694	-4.508585	2.225016	7.973993	4.179209	9.274753	1.764250	-8.960267	-6.544858	3.051607	1.385534	1.711449	2.483505	-6.368959	6.183327	0.680003	-6.258662	9.403233	1.725035	4.244340	4.082293	5.553515	-5.606721	3.782696	4.733975
-7.813297	-0.794641	9.921020	-5.276539	-3.571055	5.648561	7.908887	-9.439646	-0.390902	4.689346	7.068926	8.154334	4.618180	7.136223	5.912633	5.235179	7.989707	3.250676	-9.307966	4.200706	-9.987082	7.130079	1.756489	5.208089	-7.734407	6.782633	8.669073	7.425774	8.698022	-1.688129	-6.432195	8.336585	2.953128	2.332629	0.114477	5.140115	-6.382601	7.997528	8.839920	0.286481	3.103052	1.377660	-2.006081	5.059378	3.365431	-5.314757	-3.670815	4.219528	5.238602	8.885036	3.085492	-5.454638	-6.295345	7.607184	6.657783	1.709591	-4.962779	1.532960	1.890686	7.672962	3.339844	5.053743	6.639060	3.634601	5.825428	7.230742	-6.544788	8.379013	6.137546	7.975397	3.879861	-2.556165
2.772240	-5.811500	0.681462	9.919043	6.472181	1.031964	4.246057	4.988904	7.186202	8.982404	-4.905026	6.571123	-3.347613	-3.837902	4.231509	6.070115	0.483191	-1.666675	-5.366077	5.185958	-6.558505	4.949499	-0.884488	0.876045	-2.158049	-1.801681	7.219866	8.105648	2.919324	7.794954	8.337616	-4.154582	5.746684	-9.985459	7.406976	2.951019	1.389339	4.770041	-7.838921	0.344517	5.504536	7.060045	-0.519001	3.291882	7.109243	-0.589157	4.951905	4.267666	-0.564996	1.811350	-9.424541	1.937452	2.662886	3.087708	-2.353580	0.498776	5.578422	0.582519	2.724515	9.535748	-4.961237	5.280617	4.868644	-0.611731	-3.801407	3.405612	7.185450	4.039829	2.050556	-0.350142	0.559762	2.262252
-8.407739	2.235608	-6.719172	0.966012	1.896262	1.593552	5.794912	2.198546	-4.628365	2.822268	-0.947222	-1.662150	3.989634	7.401915	2.861209	-0.687580	2.508938	-2.401203	4.694544	0.908520	-9.613844	-3.355712	4.707356	5.005075	1.158417	1.149535	4.689440	5.103417	-4.823976	-3.228470	2.169499	8.954134	6.839239	3.906548	-4.722552	8.124589	-7.317140	9.745152	7.034560	1.360217	2.577570	0.298615	5.321437	5.946084	7.907364	7.830599	-3.090605	4.755299	-8.140071	1.463627	3.476915	7.199019	1.068518	2.818551	1.694398	6.296054	-6.688520	1.538978	1.996702	2.155370	6.659616	9.980928	6.770702	9.680066	-3.398074	-7.773396	-0.731909	7.669044	1.916587	-9.903505	4.666362	7.882953
-2.794228	3.364839	6.906993	-4.694995	5.506178	3.316831	9.412151	7.187654	-4.140590	-9.685214	-9.933465	-6.672926	7.841852	5.461037	2.775990	3.863096	2.765921	0.361148	-2.748144	-3.239524	-9.732066	0.531202	9.553251	1.954442	2.679906	8.566340	8.993913	-4.463422	-1.815697	9.343979	3.268449	0.161905	0.435010	5.707285	5.579195	-1.437476	5.503163	4.455479	-9.687535	-8.750256	8.049576	-4.980811	2.555862	3.879254	-9.368692	8.963246	6.430309	8.671512	-9.648203	0.048473	-3.325606	0.538659	3.454629	3.885184	1.404059	5.509605	-9.952035	-6.497125	-9.934649	6.879456	-3.599612	1.940483	4.967853	6.895240	-4.990792	-9.843454	8.429663	-7.145168	-5.376251	-5.026456	3.665792	6.233945
1.026476	-6.125724	3.107449	-0.264466	-8.847883	-6.736982	2.816944	-8.431792	-0.575936	6.124135	-8.657359	0.889891	4.299656	0.813921	6.452408	-1.583275	9.778936	8.440009	0.714180	-9.593447	-0.909425	3.377800	9.962651	1.534106	-0.084839	9.544186	-0.927545	2.775809	6.350424	3.192649	-0.637596	-0.281716	2.484923	-3.302917	-7.426200	-2.761167	9.226793	-2.061993	7.948560	-9.728032	1.254340	-6.775597	-9.706295	7.409086	3.141136	-8.859551	5.377658	4.195264	7.862991	-1.061685	0.394545	3.624815	9.961820	-8.810784	9.282907	5.943779	7.811034	2.719133	2.270782	-3.574048	0.729953	-9.190649	1.574866	3.970193	-0.884094	4.727048	8.854730	0.899978	-4.038671	6.726929	8.249578	-3.858827
-5.390084	3.577940	-6.706178	3.072784	9.585586	-3.543744	-5.649346	-0.598309	2.545815	7.812080	3.677219	0.217094	8.422820	1.037469	9.614732	2.733009	1.474255	2.665682	-3.462936	5.616566	8.001898	4.208975	6.674246	0.184684	0.132639	-0.620605	6.708822	1.525749	-7.781722	1.804040	-7.459514	-2.401270	0.847998	7.114203	0.805417	-7.359457	1.891078	2.458559	6.375714	-7.785384	0.640008	0.318212	9.243688	-2.480472	4.407179	4.421864	8.821561	0.800462	1.890085	3.980493	0.645434	1.502817	-2.908381	1.101836	6.604620	5.792448	7.293209	4.593458	7.954621	3.562307	1.358442	4.228492	-4.807305	9.849562	-2.943619	-9.392892	5.170005	6.125565	4.857085	7.362480	-6.114620	-8.706333
-9.265589	-9.944725	0.373720	9.582009	-1.491203	-1.912165	8.839455	2.995898	-5.591782	-5.372126	3.284498	8.840172	8.725092	9.603288	-9.357581	8.247541	-1.609411	5.843380	1.699299	-3.715292	9.235890	9.489009	-7.389184	9.858418	4.873696	3.742753	6.728235	6.299777	8.785576	0.293039	4.212685	-6.766328	-6.732847	7.805226	8.035096	-1.622647	7.147975	5.346331	-3.596563	7.518126	0.435293	6.628453	3.843803	-2.616855	-8.831294	-0.772537	-1.450473	8.866074	0.148572	6.615465	-8.191818	-5.454654	9.349769	9.876952	6.005734	1.416591	8.655957	-3.604555	-0.973274	5.129138	9.131303	-2.848547	3.440539	8.765097	8.385921	1.772779	-3.618674	1.917531	8.028419	-5.914775	9.189562	-0.475180
5.376410	-0.345278	0.301144	6.154253	1.376092	0.014224	0.717422	-8.405742	-4.159883	5.681082	7.405954	0.747000	9.393097	9.468525	3.993141	6.428178	4.023440	5.719236	-2.247872	-3.757032	0.876290	8.440594	2.550576	0.697056	7.024857	4.489016	3.976750	-9.865183	1.897792	-1.952506	-9.277413	5.260485	5.154139	-7.625437	-2.853210	1.025974	5.153724	-5.323213	6.312904	4.414760	2.398406	-7.768571	4.139793	9.745003	6.967462	-1.928518	0.078192	9.545728	-8.168723	2.634342	8.553633	4.751434	3.126884	1.411658	6.094916	2.777549	4.730194	-4.868478	8.179875	4.907572	6.310989	1.392212	-4.025092	1.621513	8.109105	-3.215749	-7.916171	0.370096	8.041831	0.482844	7.608171	2.630069
3.806514	-1.208352	-2.112027	-7.133725	-2.952014	4.812198	-9.463878	9.170922	0.689565	-4.235721	-0.353855	9.648791	6.387571	2.532433	-3.392028	-6.334108	2.661048	9.184930	3.658384	3.196091	4.844592	-3.587505	-4.442000	1.881453	5.145098	3.737301	0.722991	3.894640	3.517727	-1.106304	-1.589575	-4.108296	-4.982871	9.023699	9.611881	5.251654	0.228079	-8.764943	-1.597585	9.801643	-6.763570	2.241637	-6.925036	4.597122	2.563350	-7.352518	3.143837	8.403550	4.754041	-6.767964	-9.647039	8.822395	0.858776	-4.545197	-8.233734	9.199045	-7.885785	-2.483865	7.576959	5.253584	2.784413	4.293235	-4.066916	4.054959	-0.124034	3.186878	-2.842541	-9.646191	-9.596612	-6.157678	-8.538228	2.827650
