
Matrice A di dimensione 18 x 18:
-1.211773	3.884714	8.127349	6.506051	-0.884704	8.378329	6.330163	1.663510	2.626289	-4.829652	-3.569963	4.740753	1.443621	6.098044	-7.231217	3.357818	6.274462	4.874390	
3.792040	8.223447	9.972586	6.309523	8.777630	1.191310	-6.718786	-5.204652	6.640928	6.008908	6.574149	7.947093	-9.325931	3.888751	-2.618165	1.645134	8.074433	1.585116	
-6.734697	-2.827884	-7.251035	9.158297	7.116511	-3.400221	-8.268898	-3.433923	7.209980	9.736512	-0.511234	3.035555	8.612947	0.100350	4.843708	9.794116	-1.821730	-7.452700	
1.351995	6.327095	-2.064967	9.309937	-0.122175	3.147979	1.997912	-2.494508	4.412601	-5.962746	3.165043	9.312273	1.729910	-3.172491	0.711372	8.500660	7.695311	9.810842	
4.957920	-9.301812	6.852786	-5.408730	-9.805377	2.077028	-1.654409	7.788576	9.088617	-3.842639	7.374828	-1.566415	-6.874718	1.500466	5.405198	0.787009	6.219574	-8.066046	
4.771724	-2.271790	4.806583	0.150226	5.952801	6.830374	2.248430	5.872984	6.279454	0.301169	8.548023	4.610083	8.161166	3.395149	2.032543	1.076061	8.575476	1.618183	
4.623141	-5.487731	-1.352993	-0.919176	7.518440	-0.798357	5.310941	-0.016468	4.933020	1.719293	-9.851542	-9.587194	-0.070090	8.034741	1.746926	-4.311638	5.016447	9.502440	
3.493573	6.364922	2.872484	7.551760	1.190844	9.427854	7.292356	9.283389	-6.746320	1.077996	5.429432	8.917607	4.766534	3.963873	9.030193	-4.527561	4.452885	7.275188	
6.874689	8.277713	1.145115	3.303746	6.887260	6.186214	-1.871374	-7.773305	-1.783243	4.523229	9.730057	-4.306328	-2.749899	0.545154	-1.057371	3.186073	-8.641284	-0.623977	
-1.913167	6.636606	1.162513	3.587987	1.612710	0.864758	-5.680797	-2.728230	-3.527435	6.381793	2.228177	-8.571714	-1.003703	8.655264	-2.122693	4.745136	8.182281	0.588527	
8.098536	-0.641303	-1.702672	2.152027	-0.623547	2.791102	-9.226340	-0.143325	9.609876	3.761591	6.393743	0.196328	-6.634309	5.150807	1.849916	4.975240	7.906170	7.751480	
2.096716	2.904275	3.109738	3.583724	2.347397	6.626443	5.748625	1.058057	9.568334	9.403957	6.691568	6.641070	-4.542625	8.660717	0.520714	0.170828	6.285324	2.398374	
8.329721	-6.536919	0.499296	4.846472	-8.664086	-9.233905	6.482650	0.486116	7.658565	3.709028	6.644437	3.439715	7.188120	-2.781443	-5.550289	3.764591	-6.554626	-5.140553	
-8.329957	-4.850665	8.169530	9.039466	8.350576	3.741230	7.926660	-0.026716	1.322212	5.102999	-0.298702	-2.043177	3.173305	-6.779172	7.023694	-3.258067	2.095466	0.201905	
8.559528	5.508571	-6.836944	9.026541	-5.263021	-3.246896	-7.608841	5.684559	5.514955	1.514943	1.173664	1.325111	-4.699365	3.885249	7.113543	-6.854201	0.099225	1.618516	
6.955188	1.216275	-8.220919	-8.037540	6.160194	0.325605	-7.087029	4.035950	-4.859422	3.212201	0.811436	5.078651	-5.071688	0.170838	-0.536912	-1.057147	6.570998	-9.979827	
5.826096	-0.893189	-4.399016	-7.255182	0.762112	6.194350	-2.414132	9.561102	1.060753	2.406922	8.553008	2.279634	4.514342	7.380809	-0.800274	-5.041309	1.950695	-7.997099	
7.339872	3.418627	4.148655	-1.165673	8.634179	5.739719	1.004391	1.479963	7.503837	-8.054410	-6.496312	0.575008	-1.070910	-9.277339	6.911221	7.537874	-5.536571	7.116039	

Matrice B di dimensione 18 x 18:
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	

Risultato:
Matrice C di dimensione 18 x 18:
-1.211773	3.884714	8.127349	6.506051	-0.884704	8.378329	6.330163	1.663510	2.626289	-4.829652	-3.569963	4.740753	1.443621	6.098044	-7.231217	3.357818	6.274462	4.874390	
3.792040	8.223447	9.972586	6.309523	8.777630	1.191310	-6.718786	-5.204652	6.640928	6.008908	6.574149	7.947093	-9.325931	3.888751	-2.618165	1.645134	8.074433	1.585116	
-6.734697	-2.827884	-7.251035	9.158297	7.116511	-3.400221	-8.268898	-3.433923	7.209980	9.736512	-0.511234	3.035555	8.612947	0.100350	4.843708	9.794116	-1.821730	-7.452700	
1.351995	6.327095	-2.064967	9.309937	-0.122175	3.147979	1.997912	-2.494508	4.412601	-5.962746	3.165043	9.312273	1.729910	-3.172491	0.711372	8.500660	7.695311	9.810842	
4.957920	-9.301812	6.852786	-5.408730	-9.805377	2.077028	-1.654409	7.788576	9.088617	-3.842639	7.374828	-1.566415	-6.874718	1.500466	5.405198	0.787009	6.219574	-8.066046	
4.771724	-2.271790	4.806583	0.150226	5.952801	6.830374	2.248430	5.872984	6.279454	0.301169	8.548023	4.610083	8.161166	3.395149	2.032543	1.076061	8.575476	1.618183	
4.623141	-5.487731	-1.352993	-0.919176	7.518440	-0.798357	5.310941	-0.016468	4.933020	1.719293	-9.851542	-9.587194	-0.070090	8.034741	1.746926	-4.311638	5.016447	9.502440	
3.493573	6.364922	2.872484	7.551760	1.190844	9.427854	7.292356	9.283389	-6.746320	1.077996	5.429432	8.917607	4.766534	3.963873	9.030193	-4.527561	4.452885	7.275188	
6.874689	8.277713	1.145115	3.303746	6.887260	6.186214	-1.871374	-7.773305	-1.783243	4.523229	9.730057	-4.306328	-2.749899	0.545154	-1.057371	3.186073	-8.641284	-0.623977	
-1.913167	6.636606	1.162513	3.587987	1.612710	0.864758	-5.680797	-2.728230	-3.527435	6.381793	2.228177	-8.571714	-1.003703	8.655264	-2.122693	4.745136	8.182281	0.588527	
8.098536	-0.641303	-1.702672	2.152027	-0.623547	2.791102	-9.226340	-0.143325	9.609876	3.761591	6.393743	0.196328	-6.634309	5.150807	1.849916	4.975240	7.906170	7.751480	
2.096716	2.904275	3.109738	3.583724	2.347397	6.626443	5.748625	1.058057	9.568334	9.403957	6.691568	6.641070	-4.542625	8.660717	0.520714	0.170828	6.285324	2.398374	
8.329721	-6.536919	0.499296	4.846472	-8.664086	-9.233905	6.482650	0.486116	7.658565	3.709028	6.644437	3.439715	7.188120	-2.781443	-5.550289	3.764591	-6.554626	-5.140553	
-8.329957	-4.850665	8.169530	9.039466	8.350576	3.741230	7.926660	-0.026716	1.322212	5.102999	-0.298702	-2.043177	3.173305	-6.779172	7.023694	-3.258067	2.095466	0.201905	
8.559528	5.508571	-6.836944	9.026541	-5.263021	-3.246896	-7.608841	5.684559	5.514955	1.514943	1.173664	1.325111	-4.699365	3.885249	7.113543	-6.854201	0.099225	1.618516	
6.955188	1.216275	-8.220919	-8.037540	6.160194	0.325605	-7.087029	4.035950	-4.859422	3.212201	0.811436	5.078651	-5.071688	0.170838	-0.536912	-1.057147	6.570998	-9.979827	
5.826096	-0.893189	-4.399016	-7.255182	0.762112	6.194350	-2.414132	9.561102	1.060753	2.406922	8.553008	2.279634	4.514342	7.380809	-0.800274	-5.041309	1.950695	-7.997099	
7.339872	3.418627	4.148655	-1.165673	8.634179	5.739719	1.004391	1.479963	7.503837	-8.054410	-6.496312	0.575008	-1.070910	-9.277339	6.911221	7.537874	-5.536571	7.116039	
