
Matrice A di dimensione 36 x 36:
6.596509	6.648304	3.999188	-4.759816	8.524963	0.703195	6.440589	4.381326	0.812989	-2.169987	4.622569	5.127414	-3.547952	0.224243	6.094859	-0.607785	7.327765	-8.885720	2.710323	3.794210	-5.562997	-0.888529	6.050244	-2.251178	4.078905	7.570348	4.814323	-8.327149	1.887114	-4.914750	-3.677021	0.673340	2.778624	-2.331738	-3.204596	-6.724233
0.623354	-0.771178	-2.882618	-3.536830	7.443522	5.662998	-3.804941	-0.620120	2.541538	3.674027	1.057405	-7.223344	3.906428	9.324976	-5.681030	5.878617	3.661970	-2.977981	-9.672151	-3.506111	7.621991	-9.373518	-3.159256	7.118986	5.528508	-1.919352	-5.140380	0.421942	8.697778	-6.157832	5.796126	-0.683192	8.686243	-6.002684	-0.175985	5.474068
8.677904	-9.224908	-4.841224	-7.537954	-7.136907	6.955644	8.600002	1.324095	7.124503	-1.676589	9.518375	2.378725	-6.020955	6.563013	-7.890205	3.994916	6.884667	8.405269	9.563717	2.095622	5.400529	8.977910	6.428851	1.298311	-7.783931	-6.473983	5.334681	5.506924	7.234117	7.552575	-4.107017	1.692431	-4.767315	-2.717574	6.040923	1.031656
3.864461	-5.441983	0.311571	3.846666	-9.715193	5.397808	-9.173356	6.405509	-2.974669	1.531795	-5.505576	-8.073369	3.321927	4.603923	-5.604138	-0.804302	5.645145	-9.761911	-2.986579	-4.052219	3.929226	7.751646	0.354760	9.510055	8.115240	-0.411114	4.266077	3.893707	9.275425	6.950855	-4.133209	4.348161	4.001443	5.735071	-7.718649	-9.689793
9.237317	4.750457	1.598595	2.921505	5.302363	3.334651	-1.817101	-7.156445	5.725988	5.972089	1.862457	-9.637551	4.430322	-2.851921	5.159912	-3.796846	-9.983154	3.989307	2.807815	-1.295584	0.243431	-7.678618	-1.858593	3.153058	-8.942362	7.443778	9.445397	-6.668720	2.453951	6.024691	-2.062356	2.011093	8.368840	-3.627260	2.911212	-9.286832
9.553080	5.215175	-1.800512	-8.996254	7.493380	1.547694	3.521362	-0.814497	-7.737055	3.589176	-6.660726	1.844922	1.600669	6.206220	0.395027	-7.666523	2.458501	1.359780	1.249931	5.001887	-6.796067	5.682088	4.765995	6.292741	3.335774	2.302461	5.482187	5.026065	9.619566	1.594736	6.725337	9.962699	2.142956	3.442850	1.678513	2.136198
4.994318	-8.792008	4.314872	-2.263362	-4.966667	7.647146	-8.713207	-7.531709	3.905496	8.347365	8.387703	9.814671	-9.632543	-3.923546	1.702259	9.785635	3.878029	6.456890	-3.662392	-5.843547	3.286076	9.077913	6.163903	0.332056	5.736067	0.700233	-6.989485	4.654429	3.772426	7.933084	4.637718	-2.171262	6.296362	-6.708648	7.348404	8.587814
6.042887	-2.633763	4.275349	2.276190	1.645239	4.135186	-3.491328	5.256753	7.367590	2.738438	-0.908555	0.521056	3.537852	7.163672	9.781898	1.520735	3.417212	-8.031575	7.120317	7.703977	-3.284189	-7.400281	0.628778	-4.039270	-5.846869	0.001676	1.687408	3.960343	7.752435	6.111516	6.875501	-3.359119	1.786749	-7.985274	-1.698459	-7.672622
7.528413	1.758164	-7.729936	-6.153558	-2.575142	0.332230	6.677966	9.487810	-5.416588	1.964734	-3.231577	2.584801	-6.714547	3.925392	-6.259325	3.395654	6.670917	1.944929	0.951252	7.977658	4.253722	-7.788944	-2.602461	5.362089	2.876081	-0.311137	2.650676	1.125984	-3.466013	7.778228	6.649390	-3.513077	6.327700	7.721160	3.556493	0.805346
4.008706	8.741903	-5.871045	-4.630216	1.430814	4.854783	7.837291	3.446712	1.032143	-1.028642	2.398823	-1.001840	9.999725	6.005476	-4.421818	-1.366433	5.405113	5.041691	4.212328	0.023283	4.613260	9.724631	0.858834	-3.753855	4.396284	9.572510	-9.324216	5.521630	9.297351	-2.880160	8.337928	2.149692	4.354930	-5.019198	-6.863290	-4.210399
9.920548	-3.927100	7.106374	-2.670358	2.463451	8.297765	2.817219	1.111609	5.346500	5.833738	-8.238362	7.427468	-5.174814	1.160549	-7.489148	-3.514652	9.305978	8.189077	5.122706	7.915009	3.102304	9.373825	-0.032169	-8.034094	-4.477204	-9.063097	1.851263	5.308858	-8.937231	9.064179	1.840355	3.836074	-0.020583	7.558684	-2.884586	2.729447
1.686468	1.906414	2.588706	7.097305	3.808340	9.781476	2.650966	2.685679	1.559741	8.014575	-4.328689	-4.546428	3.875800	9.492561	7.578805	-2.747277	4.325280	0.983909	-4.594199	-3.979896	4.241616	4.062141	-8.851706	8.480780	-8.497678	3.811542	-8.346004	7.175639	-0.463081	-8.982191	8.890209	7.307160	6.383160	0.129475	6.372283	9.379898
7.870744	-7.506482	0.189860	7.133896	2.482617	1.513905	9.303407	3.050425	-5.357744	7.808375	3.762085	7.463442	-3.406603	1.122604	1.702289	0.392786	3.944542	6.295483	3.886530	2.821939	4.374817	7.197767	3.025388	-3.444713	-2.280809	-2.631085	-6.368622	6.188138	7.687445	9.554112	7.813244	-8.962767	7.846166	-5.892187	8.687628	-8.101842
3.049970	-6.740669	5.547801	4.458490	-1.438469	3.871504	7.184103	7.582316	7.370384	4.261281	7.083325	-6.941414	-8.482298	6.662187	1.547728	-0.232371	0.063638	0.673057	-7.158422	3.440049	2.221122	6.403983	7.371195	4.276773	-1.122727	-9.925207	1.762103	3.135543	9.700223	7.414326	-4.561759	-5.845650	4.619738	-0.236835	1.650254	0.375052
-0.988437	3.276602	0.765333	-3.101210	-6.091429	0.094112	9.893039	-8.097932	3.027386	-0.841213	-3.158955	2.214541	3.205571	9.556852	-6.128261	-8.727201	-6.710938	-5.476329	9.557177	9.364332	1.603957	3.502138	2.688099	1.090257	7.112327	-3.304630	8.618334	8.049974	7.970548	6.679730	-7.538730	1.215507	7.410734	1.725940	-5.269376	2.616517
0.548715	-8.370328	7.718724	-8.952299	-1.392056	-5.102332	-7.776100	1.834295	-0.759132	-9.845456	3.920956	2.547530	7.752799	8.299601	-5.363742	9.895508	-7.034773	-9.149272	-7.726421	-9.584547	0.358501	-9.128867	7.839185	3.881248	9.477186	6.896180	-4.787668	-4.729831	3.717180	5.562642	3.945549	4.993380	3.723987	5.733818	-2.244223	0.568885
0.005244	0.737324	0.660913	6.442747	8.345277	3.536240	2.782636	5.673411	-1.295502	5.580739	-6.694204	6.221373	-4.716771	1.868599	-7.273556	9.563718	2.135235	-5.123230	4.919615	2.934247	-4.904903	6.397836	4.736558	4.187356	3.307301	1.273112	-0.342214	0.419696	9.449676	2.019979	-4.725778	-4.002031	-1.884739	9.657162	0.691238	0.069244
-9.061896	-3.283680	8.538327	9.830516	7.239132	1.847132	8.598113	-2.640330	4.555122	-4.771020	-6.244005	-6.141914	7.898312	4.933097	8.390485	-4.185691	1.469421	-1.250836	-4.940408	1.853376	2.184979	9.760885	5.967336	8.830880	7.061524	-9.803359	2.374951	1.434272	-1.744349	8.862813	1.369710	-7.587214	0.517875	2.846880	-9.919402	7.637822
-8.400764	2.887473	9.799922	4.890558	5.320253	-0.166974	0.639190	7.968467	7.968615	2.518372	9.879783	2.177456	-8.943636	-5.855940	9.724591	-0.967420	0.892468	2.493455	5.573247	7.553835	2.077931	8.588704	9.322054	5.100660	-3.388450	-6.628994	7.724619	3.665891	-3.830785	-5.531293	3.015592	1.680731	0.353606	-4.600450	-1.558200	6.820353
9.875093	6.353252	-1.966227	6.487816	9.072945	8.622910	1.923259	3.465818	-1.810631	-9.309420	5.495825	8.734283	5.164338	-1.776284	5.489017	0.358669	4.005692	4.561256	8.165833	-1.326596	4.165881	4.036341	-2.238307	-1.843184	6.499270	8.875161	2.142756	-7.844526	-0.944177	4.029632	8.217446	-1.797304	1.100222	-8.195058	-7.407632	6.504832
-9.471160	-7.662653	8.043331	-5.758406	0.658441	-6.537697	2.243011	0.108291	4.003032	-9.620382	-8.526225	4.443616	-7.776246	8.892501	2.160328	6.757392	5.938506	-3.340956	3.925881	8.524440	3.732929	-7.385519	9.444359	9.163128	1.631733	-5.667870	-0.201197	9.784404	2.750160	3.161322	4.074239	6.541977	-4.338758	3.994583	8.982295	-2.848962
-7.581159	8.691163	-7.728290	0.472910	6.637802	9.517981	6.252267	4.816443	7.979291	3.912915	-7.896478	2.066275	-0.337825	0.499877	8.579881	-2.035343	3.583318	3.186558	8.580798	0.671631	-9.800249	2.057599	9.491997	5.054942	4.851807	-9.524817	9.422749	4.983522	7.651951	9.080693	8.832237	-2.392872	1.842542	-3.727163	9.238899	5.641939
-4.588405	5.091664	4.573581	1.551689	9.114463	2.173673	2.667599	-8.297786	-2.640594	-6.551383	-8.494514	3.888386	4.523686	0.760395	2.014342	-2.801733	4.101873	0.683148	8.040002	8.100842	-3.311342	5.691677	-7.431711	6.298492	1.367941	-1.545136	-1.794129	0.199512	-3.049070	-0.080399	7.362242	-1.666158	0.775529	-0.139570	4.584142	5.969996
8.514927	3.874426	5.651136	6.018942	3.022792	6.881533	2.997599	1.134735	-8.040952	1.110081	4.097267	-6.867309	5.125544	-3.688328	-5.247291	7.605171	1.319997	-9.708856	-1.652514	-3.990210	3.291876	9.492227	7.952787	-2.336145	1.842097	1.396933	6.222464	-0.812161	5.271121	-1.057695	-4.158813	4.280630	0.142462	2.449942	9.717285	6.470282
7.311895	9.298637	6.589472	1.258420	5.081007	4.370934	0.919595	-2.651480	-9.683584	6.709129	-2.372040	9.321207	-4.979245	4.309478	-8.211301	-7.705691	6.742270	0.787877	-8.639110	1.763311	4.701651	-5.023589	1.317341	-1.811962	1.384243	4.843322	-9.510850	6.270785	-5.935678	-9.186626	-1.360024	9.670176	3.896645	1.434035	2.504351	-6.255873
-9.331592	2.827248	8.954532	-1.649858	-3.160302	4.095058	0.657709	7.161247	-0.946107	-0.740367	3.240190	0.408424	0.868596	9.672591	-5.039806	0.578949	-7.207927	-5.020331	-8.045408	6.501233	-3.163368	3.876861	0.962135	0.414465	7.385981	4.214373	1.565374	-7.763005	6.465256	5.806917	-3.364061	5.876460	9.792064	-6.734446	7.566979	9.043181
3.831971	-4.551425	3.958150	-6.702349	6.120721	-1.970302	5.539518	0.120065	7.168903	3.509836	-2.312849	1.104952	0.283086	-9.942385	1.075077	8.580413	1.905608	9.701155	8.097726	7.207890	-7.320225	1.904542	8.911499	4.864516	7.951590	6.613366	-7.760647	2.369352	-5.557716	-5.893799	1.297302	1.539841	-7.606049	9.066669	-7.644500	9.922223
5.452750	-7.824467	3.851372	0.444651	1.063334	-2.067401	4.776335	-6.867715	-6.748489	6.966844	-7.235726	1.248702	9.747682	0.545551	6.589929	2.356906	-2.294538	6.406929	2.870356	-7.948872	3.909597	-2.757671	4.453026	9.019983	2.386901	9.247307	-4.493512	-4.464403	0.811379	1.633376	5.477727	9.443988	4.171655	3.918175	2.702497	0.975701
1.883320	-5.298026	3.358759	-7.537862	0.304836	-5.368288	7.281177	9.039543	4.842644	5.493865	4.663201	8.092635	0.788770	5.876867	-3.877857	-0.103361	-0.585940	-2.097524	-9.719395	9.690359	-6.420554	4.822580	4.891337	1.794288	-4.535041	-0.054351	2.226006	8.033099	0.157796	-6.506043	-0.762534	9.796830	2.010791	-5.293172	1.529740	-1.754417
-0.042178	-1.652026	0.439120	4.667495	-0.734467	-4.172404	2.868831	5.975249	6.115469	7.062280	-9.090696	8.226476	8.753465	2.831673	-8.503179	8.233500	1.163088	-3.478871	3.331841	-6.576369	2.868211	7.026780	-2.954275	8.763670	5.483320	5.947746	2.685061	5.675502	7.693869	1.721731	-3.093265	4.742404	9.840758	5.858560	6.367640	7.238906
3.183701	4.972893	-7.267714	5.207720	-9.562513	7.325049	5.329687	3.686100	1.507727	9.220603	-5.363063	8.857345	2.184281	-8.376420	7.150834	7.787771	9.881012	6.472512	6.497228	-9.899759	-2.835697	8.307315	-0.225360	1.188940	-7.401245	6.334079	-4.372549	-7.968129	-9.907330	5.108751	1.959875	-7.392700	5.657186	-8.989612	-5.545444	-8.214155
-6.114178	6.546525	8.514884	8.072625	-8.145007	8.680437	9.598129	-9.074387	2.993115	6.563623	7.079659	6.793876	7.821536	4.891259	4.672858	1.748121	9.626883	7.126575	-6.030112	-4.057896	9.605905	6.692676	-9.386900	-8.709493	9.950200	7.333005	-9.229440	9.766705	9.910370	0.417956	7.763377	5.370265	-0.460724	5.532027	7.696041	0.665955
-2.328257	-6.505980	3.125693	4.095173	0.488589	-0.105753	5.555060	6.769006	4.530421	0.048658	-9.353039	9.684058	-7.915763	6.304599	4.806010	-2.913749	4.329185	-8.849425	4.635201	-0.530771	4.372776	4.841820	0.508981	5.393266	8.797787	7.333199	-0.860847	7.964590	2.233344	4.388414	1.239743	4.173620	6.721892	3.023806	5.967642	6.480883
4.191101	0.268254	2.933528	-9.739483	-1.103445	9.882140	4.089941	0.740902	-2.115919	3.362637	2.431479	8.924591	0.559302	0.510463	5.502974	-6.867362	-8.314049	4.394157	2.797137	2.978891	-1.206323	5.864874	0.707761	1.619548	-1.735093	6.179343	2.518443	-3.319943	7.052331	9.604690	-0.821753	2.249380	-3.607669	0.383378	0.777176	0.305387
6.223300	7.279763	2.776038	9.754742	3.881497	-8.677703	1.038020	-9.477685	5.828052	-0.645656	-5.554427	-5.785606	9.538572	-5.566901	-9.531253	-2.299247	2.042550	2.685614	8.478322	-9.329719	-8.374441	8.759759	0.005067	7.502812	-7.319819	-2.482924	-1.043502	-2.036341	4.437514	0.897822	3.475530	-9.723320	2.776080	0.336668	4.849289	3.614221
7.673808	-2.636191	-0.611425	3.511995	8.287470	0.805490	4.263449	-9.913046	0.445073	2.669730	4.007937	9.438683	4.801983	-8.038419	9.441738	2.875002	4.026621	4.794422	5.650196	2.569289	-4.301335	-3.268638	6.216609	7.265747	3.992552	-0.582285	-2.328527	4.784506	-9.796320	-6.781782	4.475566	6.353604	5.167977	3.140231	-9.454443	4.755839

Matrice B di dimensione 36 x 36:
9.084299	2.320563	1.206162	1.962590	-9.521787	-3.199203	2.565843	-8.980824	0.806634	1.600221	5.419389	3.784386	9.101851	-1.405540	2.634138	2.312072	-4.185856	7.019344	4.218945	0.590732	1.526809	5.591046	1.773643	6.454816	-0.334474	7.862477	6.008862	-6.341230	8.571481	-3.667007	3.908148	2.924055	-0.611714	-3.486022	8.925334	-8.571390
7.866688	-4.544797	8.734305	2.220608	-9.054650	-4.822643	1.729949	-0.174225	8.910642	1.507049	-9.820311	0.912794	4.374504	5.262684	8.475570	3.751982	-7.996510	-5.982589	-9.296391	5.799595	8.286282	3.414553	1.786110	0.317661	-7.430010	3.515541	6.255814	7.682346	8.827151	3.930157	-6.779104	3.644979	-5.978918	1.506429	-7.830765	3.626350
7.928261	-6.133279	0.629681	0.411122	8.275650	5.310012	-8.354998	5.161783	5.937388	4.484871	-6.774080	7.492106	7.757418	8.028307	6.304559	1.705231	-8.695560	3.947190	4.289449	7.384931	8.284976	7.096564	-5.687301	3.822124	-1.350287	4.341180	6.436844	-0.877364	0.831821	-9.782445	0.560328	1.369200	9.326185	-8.581128	9.674703	-6.180733
8.661002	4.599653	-5.535644	5.972992	6.728771	-5.010299	2.147459	-7.359878	-4.793334	-0.115660	8.629998	4.609549	-6.801250	1.571817	-9.156736	4.435632	-1.029848	-2.166042	7.457063	3.451423	8.453206	-7.351450	4.349385	-3.579945	-1.853650	4.496380	5.180465	8.439831	-2.296606	8.457669	7.764198	9.271081	1.928587	-5.359537	-9.576156	3.571484
