
Matrice A di dimensione 72 x 72:
-9.674976	-6.186633	6.962210	6.333231	1.845160	3.260556	1.219496	-8.419770	5.634828	7.369056	5.322149	-3.024131	6.922712	2.372459	3.509322	-4.216009	7.192771	-1.942359	7.398515	-6.105393	6.995431	2.695219	-4.335197	5.252827	-3.906646	4.443991	9.827892	3.952056	-9.571467	-6.748359	-1.015636	6.265086	-1.367011	-2.363389	6.483035	-8.009200	-7.834732	-1.693393	1.819408	-2.139955	9.568103	4.954848	-4.052067	-6.146598	-5.231418	6.704323	-3.859325	-4.455462	1.176854	-3.991862	5.287634	1.138355	-2.705481	5.292294	9.777968	0.250943	-4.016194	8.742066	4.112696	-1.691795	-7.783621	-5.591169	-1.365526	6.869283	-6.865482	0.202269	2.862207	-5.275481	4.172372	0.092578	8.000024	-3.296412
-5.549313	-0.084479	6.927141	-9.006123	0.172391	6.353709	-4.643922	4.080297	4.084136	3.662519	5.623190	2.514031	-9.505774	3.745902	-2.950130	-9.522017	9.080792	8.161451	-1.382770	0.718695	1.764865	-3.093078	0.295396	-7.918190	-1.455941	-1.325874	-0.518708	6.874693	6.446513	7.530281	-7.662909	7.896086	6.658794	2.751634	-3.225111	9.596726	0.542733	1.398763	9.863179	5.217661	0.897662	-8.398251	-0.383440	-1.440852	5.893539	6.226596	6.023431	-0.300149	0.180219	0.723790	-6.522112	8.395306	-3.010319	7.902975	-9.111022	4.192618	9.664170	-1.425054	-7.863813	6.877564	1.837039	-7.313801	7.226842	0.542695	0.665733	-0.812391	1.587000	4.252691	-9.001766	7.470817	5.276302	-8.121473
4.254304	-4.988082	2.412432	-5.875469	4.969806	2.109941	-0.803219	9.603709	-3.919120	8.656798	9.623798	0.103438	5.065155	6.738353	9.237690	5.281929	-4.406352	5.610110	2.135657	1.068255	4.674847	-9.302110	-5.830832	6.947019	-9.321920	5.256071	8.513306	-7.571282	2.933764	3.919918	9.169460	-5.663447	-9.471858	0.394596	2.759135	-8.712977	4.641048	2.912049	-6.920908	0.221831	5.462884	5.188545	0.837411	-7.554651	7.069462	-5.942629	-0.676416	9.814734	-2.879633	1.755789	-1.672182	3.072750	8.483854	-6.785109	-5.843867	1.647589	-2.484842	5.282941	-9.595962	7.093429	4.312160	-2.904345	-4.642134	5.136850	-2.928409	3.160534	-7.361405	-0.913820	2.218084	-1.250021	4.705869	9.368702
9.733744	-0.512965	7.489234	5.995129	0.642453	6.789971	1.618553	-2.806354	8.819460	-9.147552	2.200172	2.026125	-7.760302	-2.480207	-6.173755	-9.656882	6.500552	5.237204	7.776242	-5.791181	-0.131806	3.703282	4.507973	6.297321	-2.476523	9.508299	5.506246	9.094952	-4.810569	5.732718	-3.424068	-6.891822	5.559447	-3.914405	3.361359	1.754384	-2.286738	5.243524	1.967301	0.122145	-6.985718	9.120519	1.164867	-5.758511	9.790630	6.959760	6.880829	3.139318	5.980608	5.775966	6.759309	2.835132	2.988015	-5.840758	9.619501	-9.399139	-5.593346	-9.097183	-6.735130	-2.733650	-6.346922	-9.740458	3.544992	5.668027	-9.933498	8.867568	-8.974343	5.738855	-9.781356	6.917673	7.542515	6.006076
-4.836471	9.894075	9.958952	8.097360	-2.321136	9.533626	0.717593	5.391729	6.645646	-7.343899	-5.961997	-7.582346	-4.662367	-5.144210	0.816832	-5.340744	6.253544	-7.224903	-7.862545	-2.518371	3.160080	-6.049809	-7.253650	-4.528765	5.700834	-9.519285	4.955418	-7.406184	-1.601651	1.822667	-3.700680	8.071785	-2.398230	6.166720	0.618951	0.444455	-0.737088	-7.656705	7.935802	-1.890034	-4.058133	5.299467	-8.510950	8.631336	5.256045	2.531083	7.617413	8.910948	5.899555	0.276418	3.762760	-0.297537	7.215137	2.490586	0.139711	8.787575	-5.789938	-3.211396	6.792693	4.413488	2.296734	1.005463	7.547438	9.929790	4.994080	-9.965500	0.927082	3.256688	8.217279	3.293158	0.127893	2.554835
6.167776	-0.218719	7.608962	5.009207	-1.576778	-9.819843	-5.931081	2.571210	-9.955842	-9.682001	2.799747	-9.025144	8.685962	9.374016	4.399035	-4.731686	7.695081	3.527280	9.582611	-5.209739	4.551157	0.283605	4.779215	-1.407399	5.391525	5.617982	4.028089	-9.208298	6.961427	-1.527905	-0.511165	1.927273	-1.209995	3.510289	3.991040	1.951995	3.749610	-9.024435	5.090416	-3.263883	1.521235	8.673212	-3.524990	8.263374	-6.463824	1.846880	6.050869	5.181235	9.228706	8.053470	7.411552	-1.761944	2.241066	-9.689987	1.218214	-7.813423	1.835735	8.288771	4.368145	-5.847142	-6.343423	7.806958	1.468175	-9.655157	1.679716	3.916628	-7.714093	0.252430	-6.464950	7.286641	2.896288	0.422612
-1.586699	-0.092748	-5.263529	-6.786814	3.633912	4.001245	7.581965	5.798968	1.365028	8.352949	-5.394167	-9.034280	8.547797	-9.542281	-1.420985	6.176108	-8.676276	8.962529	2.208746	5.546757	0.343114	-0.944745	3.204403	7.186760	6.459308	3.648552	4.145089	3.712591	-9.003754	4.136971	3.219765	-3.432423	6.581936	5.835846	8.144294	4.633340	0.930605	6.412488	2.321798	8.704439	9.138957	0.634581	5.035824	-5.976932	7.602044	4.464317	0.426983	2.717849	0.291692	5.799601	9.936298	-6.923395	6.011027	5.001911	6.935130	7.113931	6.059342	9.358133	2.095684	5.134744	5.448968	-0.519536	7.495801	-2.884870	-1.791081	6.223479	9.117413	-2.594282	6.482756	3.461265	1.302543	9.491973
8.323709	8.457052	-4.185171	0.117121	3.190857	5.510090	3.874043	8.474152	-7.079432	7.392503	7.844505	-1.325285	7.582979	7.745147	-5.361747	6.247408	-6.087226	4.104849	8.296256	9.906535	-4.858627	2.173772	3.811585	-4.397794	5.345554	-7.087862	1.777082	7.517319	-3.199698	8.245583	2.499586	2.246901	-9.197450	-8.859209	-0.573719	-8.980819	4.182369	-4.165016	1.802513	8.884972	-0.353107	-0.338126	-4.385981	1.490250	3.117911	-6.147123	4.228824	4.204310	4.745774	0.919980	1.829263	0.751839	1.055389	4.005586	-3.479665	0.005970	8.863391	5.962961	8.199541	0.835051	-7.189044	6.934950	-5.376198	-4.844142	4.202779	-5.441465	5.664922	2.043673	1.110160	9.578214	8.939816	8.422597
-9.928279	-1.052580	-1.838769	9.445272	-8.869805	0.445682	-7.519483	4.367975	1.053947	7.754304	6.002745	3.439179	-5.847236	1.702731	2.601577	2.590259	4.510886	0.657676	-5.530469	-5.377469	6.483171	8.646277	1.112975	5.724916	2.823693	-8.885791	-3.277197	5.939343	5.342364	-3.911484	7.767402	0.473797	0.144582	8.627944	1.234422	-0.075326	9.828565	-1.720247	-1.735854	3.108462	-0.924383	3.385985	-4.319224	-3.326012	6.967402	7.605528	3.739240	-7.013092	9.210797	9.558874	9.646450	8.162812	8.355802	0.416554	7.328223	-4.651203	-5.519270	-2.454187	7.362516	9.500081	3.017695	9.064722	5.184933	0.640757	-1.718851	4.840949	-9.833830	-0.840315	2.886821	8.281288	4.781886	8.467651
0.969680	0.139650	6.702036	2.662114	6.745340	6.476666	7.804651	-6.326003	-7.317053	-0.888802	-4.170715	-5.340515	-2.985986	-7.272580	6.554295	8.069028	6.662070	5.856171	7.848409	3.083837	0.245122	6.524021	6.677926	7.573274	-4.016978	-1.145863	0.191193	-5.245228	0.108181	-0.945050	-8.258040	4.186452	-7.222756	-8.284216	8.560909	-9.664913	0.928557	6.855804	-9.038959	1.601462	2.891155	-1.243629	9.233703	6.259526	9.006665	6.004361	6.218654	-2.184815	-0.233436	-8.512574	1.837084	7.600376	4.366421	0.372123	8.885258	6.461317	4.720910	-4.858761	-4.193802	-3.296496	-8.322864	-0.465172	9.491669	-7.982928	3.119018	8.519450	4.672989	7.721741	0.576005	2.444790	0.067449	1.237677
