
Matrice A di dimensione 108 x 108:
-6.694582	4.407315	-4.787556	1.619764	8.188022	2.030646	-5.288329	3.743707	7.476494	1.620978	8.094524	6.015243	-2.412671	5.755668	-3.101719	-3.398028	9.336015	0.443229	6.194938	4.243507	-0.683345	2.492721	7.498999	4.144074	7.093388	9.109530	0.009092	-8.454188	-5.458829	-0.008113	-9.591823	8.356847	1.211484	3.051409	-0.863068	1.789382	3.569069	-7.518087	0.518531	-6.043560	7.427212	2.799832	-0.277863	-9.858068	5.463875	4.297238	-3.272322	-3.983536	-1.454162	-1.890228	-4.329860	-3.863643	-7.961713	-8.966996	-3.043891	-6.092163	0.163646	-7.907408	0.146015	6.178199	7.631657	0.665588	3.129523	5.387785	1.684068	6.900915	0.957623	3.912858	-2.146289	7.399580	7.890410	-5.661284	2.383738	-8.495563	1.334169	8.139643	5.149200	9.869804	-3.454355	2.862408	2.535602	-1.152352	-0.527881	2.412561	7.945064	7.864351	3.303884	3.889528	7.094327	-8.217376	7.058854	-7.394321	5.162250	0.486778	2.521714	-3.755028	3.112509	8.550541	-9.972590	6.314561	0.775243	3.753127	7.704546	-9.766750	0.027747	3.227368	-4.341144	9.294656
7.885813	-8.119999	-3.130620	-5.464844	6.782407	-9.883520	4.978487	4.672651	-0.376993	9.832857	6.068433	2.880411	7.583732	3.182781	-6.729467	-1.428270	2.258872	5.022808	1.423295	1.632622	-4.503037	4.960700	-7.714223	-5.235253	8.059128	6.172755	-4.667716	0.223740	-5.160945	-4.176324	-5.883959	6.505693	5.152863	3.532323	2.016153	4.781861	-6.681087	6.000713	-9.375911	-2.486526	-6.304076	1.562598	-7.712448	3.223240	5.192860	4.763805	3.004159	-9.219649	2.797999	4.733181	-7.916917	1.333342	-9.257603	-8.993313	-8.570021	-6.068552	0.139121	-5.845888	9.417488	-0.724961	-6.468694	5.687167	-6.758265	7.629876	7.658789	-4.370417	-1.878099	0.173709	3.037813	9.769215	-0.646862	6.481930	-3.468917	-8.637551	1.396947	-7.496754	4.851279	7.338494	8.090737	1.165808	-7.331427	-1.325231	1.239983	0.345228	0.665963	5.885629	5.952211	-2.098808	4.695376	2.307533	0.098872	-3.957964	2.988207	-6.559694	6.264828	-6.828469	3.261726	2.805781	9.652640	8.779505	3.265452	1.631429	7.032692	-8.638791	4.466597	7.820391	0.750610	9.515619
3.074813	4.817761	3.800815	-2.935895	9.799930	-1.564250	-8.892685	9.771174	5.008889	-1.375800	5.132840	3.769649	0.960915	-4.164905	-3.368396	5.450343	9.755837	5.782850	1.914334	0.619193	-4.460421	1.166835	2.527199	5.511243	-2.340612	-9.577668	6.901635	-7.072889	-4.937358	9.574075	4.918318	-4.748963	5.292522	8.230806	9.250558	8.921120	1.033443	7.064086	-1.025964	-1.096729	9.462373	0.840027	4.021715	4.226558	9.150709	-7.264827	8.825051	8.743182	2.545604	-1.324428	5.823988	-5.507142	0.333503	0.418072	5.146556	-4.726042	-2.189197	0.972938	-3.478984	5.169985	9.000128	6.698721	4.448602	-1.942752	2.415892	8.790368	-3.512728	-5.097311	6.868737	5.205697	7.030183	6.624223	5.497808	5.430292	-2.796656	1.606485	3.035088	9.621964	3.747109	-4.477897	-4.831896	-4.402881	7.565775	-2.190855	5.015574	6.449806	7.328291	1.265137	0.671191	-1.802891	7.295705	5.264632	1.714582	7.814484	-6.451311	1.624692	-5.560645	9.627831	-5.527764	-7.560933	-9.215237	-2.589095	7.084769	9.369628	0.549661	-1.223807	4.581894	8.176159
-1.375034	-1.758166	-8.283023	9.109553	-9.410431	6.970088	0.556069	-5.481534	-8.541759	6.314835	1.924861	3.382487	6.856981	-0.319888	1.094733	-7.735350	-4.486689	0.296113	-2.876375	-6.613380	8.143049	-7.225002	8.114489	8.470423	0.777166	2.282776	0.469720	-5.176549	-0.271558	8.765575	3.992483	-3.836057	-5.994442	1.248884	3.537835	1.157624	1.445732	0.380000	1.089162	6.216469	3.635681	4.568354	4.164508	-1.432102	5.241340	-5.802356	6.698603	-7.712996	-3.770582	-1.563864	6.824144	-8.989300	1.104113	7.830097	-8.219724	4.059602	2.545810	5.960808	8.372860	1.146384	7.590588	2.848024	6.587153	-6.982237	-9.522900	-7.666152	-1.267588	4.616921	6.024753	4.564976	6.493583	6.099884	7.252535	-5.749712	-9.453601	9.239596	3.844836	1.333380	2.648639	0.789724	-6.861718	8.518583	5.111329	-0.501008	5.582522	5.380560	-3.690563	-1.115499	3.541135	6.568494	3.761306	0.038925	-7.895709	8.038131	9.687923	-2.715887	7.283731	4.678947	4.369974	-3.531141	0.245939	2.028601	0.392145	-4.879600	-0.009310	6.928016	7.256183	-1.376759
8.339247	-5.696240	8.242745	-4.576811	9.646597	7.921535	4.435714	3.969067	-0.364378	8.618155	9.141767	4.689803	-4.945849	2.921694	8.584761	7.353925	3.713342	4.951178	1.462291	7.482563	-8.783749	5.125458	-6.856774	7.901116	-5.092192	7.977674	0.017026	-3.385037	4.285296	7.164909	0.605183	9.794065	-7.568998	6.274612	4.273233	-0.140176	-9.161273	6.276444	4.360159	3.239200	0.696830	-3.686311	-3.884351	5.676733	-3.378078	1.039704	7.360474	8.301786	5.579011	-3.960760	-8.333573	2.909226	9.366571	-3.512894	3.363229	-3.179082	7.968968	4.773916	3.936741	0.022965	-3.292290	1.298079	1.896437	5.582236	4.176263	7.327693	3.643933	0.004682	9.422589	-6.737235	0.269670	6.845878	6.781710	0.091956	-2.070443	8.033269	-1.177591	6.015498	8.931213	0.549476	1.140732	5.617312	-8.114088	7.795169	9.139571	0.322495	-4.448720	7.647879	8.788168	1.948881	7.854757	6.221345	9.313499	2.106375	-3.834578	1.352188	0.533021	9.759974	-2.591495	-6.183786	2.087547	1.140307	-3.674655	7.766697	6.528020	-3.321434	-9.697728	3.415124
1.779621	7.255939	-8.177351	0.589508	5.577628	-7.357481	-7.904625	9.900189	0.047549	-6.528440	9.828681	6.185026	4.010715	0.739478	-9.049238	2.719671	-9.676102	-6.443058	8.583738	6.563824	7.382048	2.330490	7.462571	5.278846	3.271174	1.232323	6.102422	9.456557	-6.923809	3.821581	-4.350638	6.801907	-6.516863	1.880192	-0.277532	9.261967	-2.365319	2.946253	3.823136	7.338010	-0.032384	0.194165	5.987682	6.247945	-9.846757	-8.884538	6.610778	8.224134	8.931410	8.228242	8.548341	-6.868522	9.082666	0.741550	-8.039874	-0.000111	6.649893	4.207066	9.844999	5.549065	0.524537	3.889150	0.120049	-0.262956	2.217610	8.260401	5.981407	1.679610	4.943698	-7.969874	0.500720	1.055832	-8.164262	9.788187	5.717908	-7.701016	-9.770856	3.377759	3.703450	8.942364	-2.131913	6.687010	-2.331688	3.177392	0.787781	0.258959	9.117251	8.439113	6.577687	5.290773	3.564553	-8.538039	4.581955	3.226314	5.556514	4.206466	9.371443	5.801746	9.260096	8.978517	0.126404	-1.336377	0.552265	6.525167	-8.002791	-9.425548	4.807729	4.902754
9.879386	7.675091	0.297746	3.124326	-2.775032	-1.372319	7.905210	2.083005	9.588311	7.275268	3.194873	-7.270529	-5.616375	2.765008	4.659664	9.813790	5.796830	9.974950	9.370437	5.763765	-2.025348	-4.180597	7.486920	7.962172	9.682984	7.215807	9.037876	4.075521	1.182413	-5.078356	4.508291	0.381128	2.381026	-6.399697	3.455354	3.896933	-9.299545	5.411260	-4.341132	-3.861695	8.610873	6.901973	5.563839	2.302999	7.818022	2.588330	-2.273501	2.631434	-3.325535	6.405991	-1.194592	-2.261590	8.380454	7.280602	1.046283	6.745702	2.219800	-7.305904	4.625168	4.529891	6.990259	4.769504	0.087678	-3.918288	6.432069	0.194102	0.627203	-8.120799	0.128543	1.729242	6.543699	0.831982	2.122619	6.547138	-7.746790	9.190977	8.195249	4.000810	-1.361419	-1.696140	8.243376	-5.420149	-4.345935	-7.878235	8.942349	-5.649304	-8.082422	4.249546	4.619173	6.952827	-1.873713	7.103013	-0.104284	8.351889	9.022920	9.259191	1.938272	6.136875	8.220288	0.758684	3.622588	2.648684	-2.889275	-1.910051	-7.694915	9.874412	5.006681	9.637589
8.081248	6.576669	-8.037508	4.370464	0.515199	6.259986	-4.522450	-5.898123	3.426659	9.850048	5.445038	-3.824382	0.622976	2.708580	-0.676219	0.740623	0.335648	5.861634	3.153151	8.348935	-0.739436	2.403837	1.627591	3.406924	6.848767	-1.370184	5.017071	-5.433758	8.893360	1.269705	0.488508	8.327045	9.327620	9.197312	4.420776	6.149121	2.155169	-0.422098	6.854918	8.837010	-7.085993	5.997490	5.401760	7.743111	-9.573587	3.864699	1.023144	-0.886251	6.380422	2.831534	7.629811	5.961409	7.533612	3.567740	0.212528	8.092214	2.611944	9.401586	5.520953	2.308825	-6.157513	5.156635	8.365267	7.531420	6.126450	-5.546887	-9.343608	3.541240	7.891803	1.265749	9.513729	5.402853	3.447669	-0.139378	-1.949136	-4.063162	8.621727	5.287306	5.262684	-1.732684	3.181680	5.145394	-8.787867	9.402508	5.795613	-4.784002	0.026221	7.435016	-4.991294	-2.442511	0.022598	5.047080	5.725471	5.631320	3.153112	-2.377288	-4.643575	-8.860080	6.209316	-0.111112	8.930844	7.314271	5.081969	2.430955	-2.323681	-7.013693	1.379139	-0.990605
-2.395159	8.092765	-3.985929	1.883062	7.992734	2.060947	9.005729	6.206979	7.067174	-6.893639	8.270537	-2.222406	4.198059	-2.940497	1.296872	-2.681809	0.553027	9.240301	-1.244626	3.168461	1.866506	-3.439410	7.401468	8.808809	3.167639	-6.617784	5.027041	2.032394	-8.076289	4.802298	8.903993	-3.065191	-8.258680	3.995977	3.428857	8.740666	2.393846	-6.167598	1.826465	-4.263955	0.678854	6.432280	-9.721929	4.930994	3.437565	7.171378	7.217398	1.798579	-2.542062	-4.979383	2.958993	1.266282	-5.900125	-5.148153	2.410285	2.720694	0.293847	8.795033	7.617648	7.813993	3.459318	3.396771	5.221941	6.152795	-0.989905	3.734922	-4.852227	9.301738	-2.435083	8.478942	-3.861998	7.934507	0.352610	4.171620	0.455566	-9.025471	-6.970984	4.591601	7.617592	-9.956928	-1.876574	2.556396	-8.693053	7.481153	6.308024	-5.973504	-7.159732	4.325867	0.637550	5.482600	0.483100	-5.008002	6.930313	-9.647009	0.343999	-3.155403	3.295786	-8.949374	7.569933	3.116975	2.390622	-4.047979	2.998489	-7.062696	-6.871333	4.729156	-7.053368	-4.808517
9.336760	8.531586	4.059462	-1.901332	7.398787	-9.344087	7.281233	8.846677	-1.551539	9.222209	-1.268502	8.186067	8.830202	5.494267	2.652379	-9.867250	4.758309	1.669899	0.085825	6.173018	4.421936	2.453332	7.978166	1.375024	-4.194665	4.079733	6.882138	-3.603001	-5.181021	1.595909	-9.400051	9.822540	9.861996	-2.976130	5.063670	-7.432433	4.666254	-1.188775	-1.185775	2.174124	3.161032	0.843606	8.519656	-5.755510	3.543874	1.534079	8.814579	7.102284	-2.849058	8.624397	9.227564	-7.398333	5.942596	-6.538236	1.150907	-2.508810	-4.966218	4.355109	-7.799021	7.186552	7.462038	-4.286820	0.077250	4.953192	1.467519	0.839035	-9.634419	4.588899	-6.824477	2.705385	9.839497	-2.287323	8.566609	8.291589	6.753050	-7.708526	4.198772	0.491704	3.384449	7.202329	9.022485	5.547050	6.278733	4.233918	1.263085	1.078594	2.153497	5.908297	0.008348	7.085737	-9.678027	0.976486	6.789608	8.152820	-6.913087	5.026024	-3.396513	4.592476	0.709024	2.778455	5.765696	-3.074691	-7.222965	8.639299	3.182874	3.992712	0.519299	6.737700
