
Matrice loc_A di dimensione 18 x 18:
0.155251	9.494463	6.634355	-9.608725	5.185589	4.605939	7.762187	-9.336292	1.267439	1.906369	-5.148094	-0.445066	-9.324164	-7.642497	-4.256645	5.430760	6.335562	-0.014491
8.435526	1.688438	1.945101	0.854879	-1.781722	9.756385	3.584179	-4.040800	-0.872819	-4.633874	4.545831	-9.113029	8.778497	-0.028879	8.914526	5.795782	2.541777	6.361536
-0.742810	-2.048662	2.599660	9.642254	-6.239122	4.976994	2.177832	7.239834	6.806940	1.482627	-3.777364	6.209958	0.763588	9.345231	4.892085	5.052325	1.571903	5.391017
-6.323138	2.367887	5.450149	-6.213068	5.725711	3.963186	9.595017	-7.214428	0.455300	7.417477	6.121563	-0.484665	6.792827	-3.210941	-6.116031	3.012537	-7.079687	-5.303803
7.045959	5.531252	-4.505100	1.196528	-6.891040	4.338978	-5.655124	-1.280418	-3.909922	7.628139	3.893724	-6.544826	5.899327	3.966329	-1.666909	8.823994	-7.047983	7.606461
0.772283	2.263851	-7.010232	-4.226800	2.342436	4.502412	1.511125	4.172151	-4.028787	-4.871100	-9.132574	5.083889	-4.930180	3.485134	4.207479	7.188185	6.630740	5.524343
0.015350	9.738052	1.900490	-2.514696	-1.042104	-5.040451	6.191409	-4.342254	-1.558175	-0.536517	4.892651	8.869637	4.572972	-9.476416	7.544217	7.983748	3.159561	1.810197
-7.105113	-7.071777	8.927819	9.786151	4.783564	8.442743	6.692073	7.189985	-8.754690	8.975270	-0.362154	-3.747414	5.732016	7.638003	0.984035	4.084747	0.972567	0.755694
3.862945	9.254650	-2.042257	9.502821	8.429468	6.952351	-6.987346	-5.208661	-7.186430	4.970536	0.485379	2.696127	0.871754	8.975829	-0.118505	7.958493	7.781005	6.286987
-6.811362	-2.003892	-2.608185	-2.682249	6.245339	-3.020364	7.345681	-1.415673	-5.539022	6.499035	4.900361	1.271560	0.020780	-7.337397	3.571117	8.570316	-0.286166	-6.536071
1.490305	-0.277156	-4.383890	3.585483	0.962207	4.180185	-1.520822	8.399900	-1.884429	0.002027	5.858600	0.885706	-9.355379	0.249589	6.427783	1.565662	5.625449	7.686472
9.653471	4.024660	6.860758	-2.307879	1.398719	4.899050	0.216391	0.951519	7.940163	2.285945	-4.462178	5.877828	-4.305930	-2.437119	-6.300813	4.745624	9.821274	0.992745
4.868999	6.414155	6.431551	4.462159	3.447249	5.399020	6.065853	-5.977623	8.952100	-5.185631	-8.421777	7.176114	3.507537	-4.633086	8.218103	-8.543343	-2.461823	3.782600
-2.666531	6.634185	3.039967	-9.485813	0.041895	-2.574660	8.740249	9.843196	6.738119	-9.150483	4.626349	0.714285	7.735625	-1.613068	2.516595	7.162735	-1.481914	6.783248
7.052213	3.887514	6.447385	-9.855959	3.779196	2.231963	5.102691	-3.660492	6.750148	-9.233612	2.768657	-2.706350	3.030628	-1.175543	-2.306536	2.943051	6.065471	-9.443776
