
Matrice loc_A di dimensione 18 x 18:
2.276030	1.083027	-1.263896	0.832342	5.447345	5.277125	9.681621	4.379798	7.500252	-2.078186	9.957343	5.090771	-3.031283	-3.561261	-0.109186	1.364276	7.421350	-8.930362
-9.696811	9.285892	-3.611739	7.568240	0.575957	9.093457	1.331595	6.142117	6.467457	1.736969	8.396525	2.537135	-5.952324	7.065066	-2.893119	-5.257803	6.702773	-7.472329
8.266115	-7.763574	4.213410	8.297016	9.013313	9.778293	-8.915752	-6.711274	-6.111107	-0.900533	0.195134	0.370874	8.430621	6.459713	3.650876	5.459276	0.037663	1.964828
-8.927943	5.686974	-1.386800	7.517295	6.541495	5.937598	2.367837	8.585995	-5.362565	3.573441	6.465188	6.927405	4.228731	-6.992167	-9.080718	-9.972196	7.416455	3.175726
-3.685911	0.347821	6.315934	0.499896	-1.847635	-1.971156	1.856158	6.986965	-3.798276	3.180001	-7.928492	4.800385	-2.777609	6.483693	-3.193347	2.387131	3.304366	6.290879
1.857653	7.914340	6.986483	9.438008	-9.772297	6.225223	6.799228	-0.369750	-7.965194	7.780023	5.846533	3.068214	-2.003559	6.226310	6.247454	0.604625	2.635761	6.853799
7.941110	-7.450432	-4.347693	0.591177	4.235279	-3.216476	2.003694	4.296412	9.184985	6.516295	-5.068815	1.681106	0.340361	-4.256056	-8.321327	-0.612074	9.531542	-6.545984
0.676329	-8.964234	-1.136002	1.945522	5.561432	8.587635	-2.311136	9.018142	-3.916725	0.417766	7.369490	2.594210	5.916581	-2.473274	-8.299760	4.136193	8.608365	-0.694522
6.815936	1.139342	9.346138	-0.299789	8.442593	0.099774	7.273970	-1.868555	0.523588	6.298038	3.499577	0.595985	2.268565	2.572762	5.837257	3.141518	3.870301	4.252694
-6.567568	9.139489	7.161185	3.950093	9.342229	-4.635455	4.963400	-5.983653	7.149290	-1.771415	-4.517424	2.763098	3.975766	8.617379	7.934734	1.580034	-0.694175	-9.499338
7.213556	0.465935	-7.884222	6.853525	8.278078	-7.093008	2.447967	3.331889	-8.708457	-0.183423	7.455044	9.444192	4.357555	-1.408640	8.588716	7.538071	7.163031	9.261168
9.212982	6.841196	-8.189328	9.845853	5.384989	8.686016	-6.089846	3.511403	-0.098710	6.395762	2.820885	5.972499	6.156108	-7.166757	9.380979	1.790895	-6.125183	8.769151
-1.480961	-9.632636	9.119907	4.377109	5.826498	2.373575	2.252645	7.862933	4.112222	0.557981	1.409483	8.849265	4.201370	3.664580	-2.365174	0.704677	-7.957950	-6.725814
3.745227	7.577571	-0.569851	4.751947	-8.933591	4.111039	5.556458	1.039161	8.146882	4.765186	6.096065	3.119905	-0.757172	7.401271	6.620746	2.112369	-9.428630	-7.558449
4.542145	3.118306	6.794036	2.772817	3.032814	-0.370599	-5.579114	7.266223	6.072836	-1.452559	-0.807163	-0.972715	-2.237144	8.506884	-1.932371	-8.240940	1.559194	1.058555
1.088679	4.539355	-6.421918	4.719906	-0.455839	-7.434462	3.013605	6.193279	4.408569	0.483290	-9.846919	2.029018	3.892932	-1.512204	1.802635	-2.471259	0.255716	7.759188
1.777519	0.818450	2.231188	0.795643	0.612459	-5.151438	1.129749	8.100358	3.737721	5.239646	1.869254	6.003885	-4.693992	5.912568	0.083273	-7.725205	3.657114	-5.943089
1.743293	-1.052552	3.997095	2.473156	6.492293	-3.645144	2.430514	4.040120	5.074907	6.359947	-5.566849	4.200276	0.037327	0.923557	3.415521	4.822179	6.597437	0.398178

Matrice loc_B di dimensione 18 x 18:
-8.407865	-3.776821	3.091105	-0.468445	-4.277037	-2.327824	4.054590	1.425122	1.352262	-2.448820	6.378039	7.945569	5.762538	0.592403	4.169670	7.373670	4.901643	-7.981198
-4.761570	-5.545863	4.333421	-0.113758	-4.596594	0.693975	-2.416576	-2.019615	-4.154494	3.731046	2.563452	-6.603486	-2.351453	-7.258003	2.822457	-3.222759	6.219767	-9.345560
3.576407	4.788914	3.508507	3.130648	8.834465	2.598324	-9.299206	7.063816	6.854986	1.436808	9.071175	-5.782243	-0.910482	4.453976	6.913509	-5.400054	-9.515152	1.766196
-3.635914	2.231955	2.937182	-7.473551	-5.800790	0.534248	0.365881	4.718645	2.566176	3.771848	-9.505870	-9.897493	6.837349	0.206217	2.586628	9.272762	9.723910	-8.349782
1.274638	2.053025	-6.728841	-3.278198	7.484709	5.312365	0.693943	2.368590	-3.184929	-3.282580	-1.662665	0.174735	9.252711	3.041618	7.071856	7.071217	5.838157	-9.339824
3.525555	7.043626	4.971149	3.295625	2.414678	8.129227	0.061113	-4.506528	-0.893186	6.458561	-7.394307	-1.008744	-5.960677	2.608972	0.931123	9.694007	9.814481	1.274804
6.447184	-6.727535	-8.057747	-0.588591	5.079001	1.443570	2.695701	8.929120	-7.828764	9.847878	-4.433262	3.060994	-8.119339	2.932174	-3.183450	-2.967893	6.811348	2.701928
7.674617	7.854046	-6.061106	-6.899083	-3.562370	4.965266	-8.088585	3.930324	8.774802	6.262488	0.311314	0.996961	-9.583037	1.420472	-5.691256	6.614846	6.268022	-6.738341
9.904337	4.352678	2.662448	0.668932	7.161481	9.112573	4.165707	8.959406	6.656855	5.116317	8.724803	3.105984	5.228271	9.295993	6.107077	3.954175	6.253615	-6.910647
9.863579	9.010165	2.871552	-8.390370	5.045500	3.310720	-0.174816	5.031671	-4.538318	-4.759700	-8.781974	-3.362924	4.385136	-4.032850	-0.921186	-5.578796	2.767854	1.583313
0.918948	4.342864	4.205878	9.368033	-3.686202	5.967837	7.365988	4.408564	2.426754	9.284246	5.560372	-6.123982	5.276534	0.527535	3.236016	0.502783	4.290191	7.029295
2.010071	8.128097	8.847471	9.118119	4.039120	1.657805	0.559785	7.488393	7.585319	-1.353307	4.793017	-1.619698	0.722067	8.772050	1.128347	2.997654	1.585824	2.489136
-3.873671	-0.553204	8.448456	-9.301685	8.471591	9.460576	-8.849541	3.511431	1.122501	9.701545	2.907838	1.478828	0.447867	0.120636	7.193318	-0.282054	-2.845228	-8.862008
3.174283	-1.204524	6.631250	0.732347	-8.886802	7.529707	1.907246	-4.378767	-1.917876	-7.520690	7.946360	2.505927	1.323438	3.137525	-1.378265	1.745036	3.057950	5.944613
0.250313	3.212602	1.065876	-7.186071	1.297091	6.693052	0.124208	8.207829	-4.816995	7.979038	-9.826061	-6.558818	-2.261843	-7.232901	1.052749	8.100526	-5.286805	9.062317
0.954205	1.412781	-7.503550	0.047758	3.666348	-0.425048	8.834987	0.457064	9.320019	-2.529589	-5.715175	-4.814298	8.945383	6.507698	9.559709	5.570835	-9.512754	3.606398
0.055951	-8.665696	2.427917	4.873374	8.809322	-7.390519	2.672625	-2.840576	-1.991235	-7.960925	7.253701	3.437392	7.443158	6.738555	4.496483	-2.656219	0.287882	7.357087
-5.656941	6.416408	1.880123	4.838130	-7.989050	7.250837	5.363820	6.763459	-5.072400	-5.689688	0.920504	6.816044	-6.973993	9.172227	9.046598	-8.672621	0.382692	-8.955456

Risultato locale:
Matrice loc_C di dimensione 18 x 18:
233.209734	-118.348251	-129.523193	247.851793	336.117592	-199.053759	132.658729	28.544406	-175.161305	-64.910716	-19.921023	103.571253	-17.071404	-41.807387	113.408947	55.000213	-204.029291	187.148178
-17.611720	68.369832	262.220559	62.266199	219.458491	-22.690370	133.611868	257.882032	-69.048451	525.042383	-276.558226	115.013218	-171.615794	-54.484122	166.839326	293.594457	-84.615254	-21.291861
419.296123	58.001840	288.961533	61.964775	104.645108	283.297215	161.984571	391.152233	28.549935	258.961738	-185.168879	89.922708	-103.600451	416.872721	216.108925	270.665982	286.978207	59.341371
282.424780	236.174089	398.446528	45.644402	237.765043	80.533187	45.970659	154.233302	-118.853825	341.788048	-310.156872	106.043225	-237.202057	-37.069773	-55.625648	313.771174	-150.919171	45.517688
-432.436803	-58.207705	65.679044	-80.939411	-261.493615	256.183803	131.314413	-0.963341	42.749837	58.692886	-205.463070	74.028266	152.754936	-94.936982	133.956638	129.086781	150.847175	-198.567913
