
Matrice A di dimensione 18 x 18:
2.311969	-0.238422	4.619691	6.939555	-6.519075	1.114299	5.646723	7.270206	8.924880	-0.528632	-2.870191	-2.979198	4.387731	-3.136326	5.066991	0.115220	7.372713	-3.779529	
5.684141	-2.194066	6.394186	1.585112	6.297383	7.041465	3.744608	-3.477602	-4.076047	-3.676547	9.899327	0.172802	9.977670	-6.828816	7.417338	-5.751993	-0.620743	4.060106	
7.336624	6.680340	-9.787112	3.526662	2.221222	3.491677	-2.068719	2.760652	4.179865	-8.143610	2.383400	4.393249	4.263856	-3.618734	1.931942	4.622760	7.778793	8.789955	
-9.830840	-5.491349	5.016116	1.309286	3.183935	8.730116	-1.165950	6.389856	3.441487	1.061827	5.671533	-3.911897	9.673133	2.209738	1.958740	-6.316621	6.525910	-7.061965	
-4.867081	8.540875	6.070050	-6.400414	3.729152	-4.161228	-0.234662	-3.825335	0.967064	-2.762578	7.483340	2.419481	-1.744024	-0.853285	-8.332810	-6.722504	6.094759	-5.423239	
-3.608493	0.723900	8.495842	-0.952482	-1.310612	6.199598	6.723367	0.073599	0.278011	8.300601	5.815066	7.055570	2.954075	3.111062	4.898121	-0.867472	3.947262	2.955906	
1.324955	0.410975	-2.016043	-7.319408	7.957570	-7.812498	4.675148	9.835762	4.774012	-8.691399	1.666273	8.082218	9.673058	0.078892	0.080490	-4.898552	1.978898	2.007321	
2.054961	-1.498983	1.415120	1.203487	2.647492	-6.561985	-2.836926	0.596488	4.361029	-2.130340	4.739048	-6.411311	7.994329	3.380939	3.203179	-2.057242	4.521586	3.937683	
-9.273980	-6.238565	9.026725	8.781888	-8.447663	1.991645	7.620503	0.905042	-8.151707	-3.412677	2.552102	-6.879518	-4.103654	8.906326	-6.293649	-8.828058	8.739803	2.816596	
-5.654276	5.324287	7.774723	2.352703	-2.718896	7.338859	-3.936053	8.414720	7.757789	1.456538	-4.538983	-4.942654	-6.750442	2.326464	7.168724	2.227967	8.887007	8.288804	
8.997646	-2.888207	-1.116095	-1.163722	7.903994	5.277358	-0.621135	4.835764	5.780251	2.608850	1.513969	5.083813	4.463423	4.500924	-9.499147	2.727957	-4.696380	-8.024873	
-7.681421	-6.323910	-3.517780	1.352077	-0.789829	8.593358	0.471697	-0.469236	0.171773	-2.160928	-2.995273	0.630869	6.874144	-3.157486	8.832944	5.623054	0.951784	2.154532	
9.204005	9.696285	1.045177	5.877783	9.479707	5.519178	7.060734	4.007629	8.756492	2.444564	1.223650	6.319129	9.743559	-6.371212	8.880459	0.974923	5.789185	9.270577	
-3.829993	-6.283149	9.273363	1.209868	4.286608	9.142525	5.017168	6.671012	3.046019	0.447388	-1.196634	3.144449	3.383030	-2.313202	-7.196886	3.187467	7.114546	8.797074	
-9.647123	-2.823366	-0.925642	-8.577314	-6.896233	6.077860	8.334124	1.974019	3.528017	6.546720	-8.079745	5.375324	-1.055912	6.573001	3.582831	8.294192	-0.214659	5.774066	
2.931947	8.286029	0.711104	4.455816	-8.976908	3.420249	9.968481	-9.931798	6.094769	2.068374	5.509489	4.131172	-6.249055	-5.139830	-8.874163	-2.741212	4.724820	4.532281	
-6.689759	-1.941887	-7.120460	4.966447	-2.537931	-3.529848	2.746650	9.062366	7.919522	3.014803	8.843806	1.691569	-1.792973	3.740487	1.688398	1.941700	-5.255945	-0.342613	
-5.529318	3.112804	6.422937	-3.412599	4.540196	3.523706	-2.140828	-0.530521	4.092027	9.132567	7.934144	2.925920	4.925549	7.226696	4.674992	0.095072	3.034144	5.714423	

Matrice B di dimensione 18 x 18:
2.311969	5.684141	7.336624	-9.830840	-4.867081	-3.608493	1.324955	2.054961	-9.273980	-5.654276	8.997646	-7.681421	9.204005	-3.829993	-9.647123	2.931947	-6.689759	-5.529318	
-0.238422	-2.194066	6.680340	-5.491349	8.540875	0.723900	0.410975	-1.498983	-6.238565	5.324287	-2.888207	-6.323910	9.696285	-6.283149	-2.823366	8.286029	-1.941887	3.112804	
4.619691	6.394186	-9.787112	5.016116	6.070050	8.495842	-2.016043	1.415120	9.026725	7.774723	-1.116095	-3.517780	1.045177	9.273363	-0.925642	0.711104	-7.120460	6.422937	
6.939555	1.585112	3.526662	1.309286	-6.400414	-0.952482	-7.319408	1.203487	8.781888	2.352703	-1.163722	1.352077	5.877783	1.209868	-8.577314	4.455816	4.966447	-3.412599	
-6.519075	6.297383	2.221222	3.183935	3.729152	-1.310612	7.957570	2.647492	-8.447663	-2.718896	7.903994	-0.789829	9.479707	4.286608	-6.896233	-8.976908	-2.537931	4.540196	
1.114299	7.041465	3.491677	8.730116	-4.161228	6.199598	-7.812498	-6.561985	1.991645	7.338859	5.277358	8.593358	5.519178	9.142525	6.077860	3.420249	-3.529848	3.523706	
5.646723	3.744608	-2.068719	-1.165950	-0.234662	6.723367	4.675148	-2.836926	7.620503	-3.936053	-0.621135	0.471697	7.060734	5.017168	8.334124	9.968481	2.746650	-2.140828	
7.270206	-3.477602	2.760652	6.389856	-3.825335	0.073599	9.835762	0.596488	0.905042	8.414720	4.835764	-0.469236	4.007629	6.671012	1.974019	-9.931798	9.062366	-0.530521	
