
Matrice loc_A di dimensione 18 x 18:
-7.556747	5.723830	-0.815645	8.469121	-7.272903	7.815519	4.589873	2.853094	-5.274306	9.902702	-9.960397	5.239827	-1.926364	6.862352	-5.673689	7.752746	2.726519	0.704698
9.760547	1.028755	6.908981	-5.574623	1.579304	4.259218	-1.790441	3.601426	-3.563165	-6.992553	5.600287	2.000080	-5.033927	2.873481	9.158415	-3.573652	5.044655	3.949394
-1.922134	4.916840	8.789986	0.078841	9.772850	1.365237	6.635518	7.977123	0.319589	-6.598612	-1.950539	6.463346	7.507441	9.657506	-9.116567	7.000333	2.549909	0.257607
8.997958	3.823551	7.004102	-8.094094	3.156087	-5.056123	-5.711446	6.751335	5.369148	-6.931087	3.775496	0.935431	9.602306	2.400076	5.348779	5.897613	4.764193	2.732968
9.531539	9.741792	6.932102	-9.426975	0.618057	6.272274	-9.381659	4.303500	7.197847	-8.287397	6.295194	-0.555343	3.968355	3.538507	4.036759	-8.534567	-1.096778	5.362982
0.785516	9.775558	3.538687	7.084595	6.599666	9.678808	-4.125861	-5.202308	-5.574654	-8.528191	4.312634	-6.473316	9.466859	3.500985	2.269838	9.074981	7.166092	-8.391486
0.409344	-2.651593	3.295127	5.388423	9.656075	-5.814609	-3.366664	-7.287676	8.970589	1.087892	-8.276399	5.192299	5.581153	8.935633	4.155586	5.221702	-9.888486	9.676487
-8.318233	1.531314	9.852177	-1.366581	-3.948844	5.508133	5.574612	1.312978	2.693700	4.312487	-4.479181	9.116577	6.012295	8.376710	-2.377332	3.724206	9.033046	6.052677
5.148218	4.502305	0.774871	2.978741	2.282937	0.932129	-4.541330	1.036645	-7.038135	8.509570	3.057558	9.806098	2.298949	6.765369	1.804731	5.273223	1.966660	4.669579
6.275493	1.743040	8.842972	7.482323	3.708971	-8.240787	3.344573	1.239263	9.832803	-0.001301	5.620194	-7.648044	7.038238	0.837311	4.268449	0.891460	-0.604506	3.903782
5.812617	-8.113802	-7.740295	6.356370	0.138400	-9.703924	9.895157	1.572497	8.570658	5.911491	2.015924	8.372541	1.187940	4.725535	-9.134465	0.036887	-4.309590	6.115174
-5.666263	5.630207	-7.251447	-7.005834	-6.416781	4.611065	-1.627297	-7.498433	9.347879	9.802193	-4.133235	1.015608	-3.120892	9.382440	9.054595	9.271137	1.487734	6.771578
0.903361	-1.101988	8.843831	6.031729	4.269213	1.067736	-7.577482	7.167433	-8.046852	-1.301744	3.076426	7.015447	0.293895	1.028338	8.612613	-2.520156	6.470601	3.309579
2.294813	1.602960	9.148465	8.616482	9.160521	-7.199955	-3.575014	3.137783	0.491880	6.127191	-3.835442	3.032173	9.633509	-0.704191	0.875531	5.770133	5.165044	-9.602566
7.832397	8.440692	3.478732	1.286695	4.421651	2.576181	5.318500	8.614430	4.346248	8.962114	2.976384	-8.021050	-9.424513	9.958617	6.437418	1.734648	8.840459	-8.583421
0.901023	9.629656	-0.495981	3.475723	5.947105	5.853614	5.619974	9.435242	-4.977287	5.731655	9.434628	-4.432426	9.403806	5.062260	-5.795332	3.056236	9.827799	6.711604
-5.534028	0.353791	0.564299	-7.111596	3.688909	5.843107	8.668131	8.711527	6.572774	2.251258	-6.997602	7.416705	1.734031	-9.704912	5.746379	-9.027714	7.205315	-0.114575
