
Matrice A di dimensione 36 x 36:
1.951266	9.428116	3.357285	3.960733	-4.618708	-7.679997	-2.349533	9.157306	3.578328	-1.800180	-4.560837	5.826934	3.590759	-5.008735	9.448844	5.328986	3.180663	9.777742	7.001861	1.671570	0.197339	-8.398425	6.844700	-0.420248	1.830611	-9.547538	1.233479	-6.730621	0.755845	-1.319325	7.872783	2.939565	7.724607	-2.928207	8.682376	-7.994763
-0.050391	1.209638	9.796364	4.285165	-6.339978	-8.588216	6.123041	-8.894384	-8.716413	3.469507	1.276684	-0.910040	5.937586	1.705557	-5.374973	-4.741388	9.638749	5.922160	6.647055	-9.906359	7.051491	2.338837	-1.988219	4.197294	3.932296	8.585455	-5.493730	0.884356	5.444473	9.157475	0.161262	7.984992	3.262350	2.542351	1.106045	2.234975
1.695028	7.277101	4.299008	0.502981	7.345733	6.286185	-7.899779	-2.245281	0.711141	4.108552	-1.561138	7.779836	2.047589	0.489848	-2.034709	4.924625	4.632393	-2.698908	5.566186	1.166672	3.145953	5.050756	7.233923	6.641614	-6.378626	5.364466	-0.198088	5.150334	-2.170709	7.839615	-5.362104	2.610690	-2.124180	-8.832320	-5.303417	4.523643
2.329043	5.174242	4.726680	1.746522	2.815327	2.962833	-4.062764	5.715009	-2.999727	1.993737	4.423022	-4.267943	1.098826	5.763709	6.062558	-4.201915	9.207315	7.366964	6.446656	8.524886	4.285144	5.171222	1.677738	9.454784	-6.468296	0.676306	4.835384	1.685111	-9.824657	-0.309213	3.394890	5.623495	0.028249	7.916708	8.876074	-2.996512
-0.822761	8.985534	9.253444	-5.031899	9.375746	8.384992	1.508452	8.178980	-8.954095	1.392319	3.753087	7.329949	-2.618962	1.948888	0.575215	-8.941057	4.350679	9.684720	3.462429	-4.712242	-9.438453	8.423127	5.597942	-2.504633	0.227536	6.666156	-9.260837	7.789576	4.477981	5.684845	2.395417	2.199501	-7.765951	-1.550505	-5.746145	2.340342
3.798483	-4.376356	-8.198743	-1.502391	-7.692796	4.046804	1.939168	-9.114954	3.992010	-6.713707	7.049864	-0.185983	-2.667920	7.163567	-7.105618	1.962796	5.326368	7.388153	5.290528	-2.356019	2.614348	-1.501648	2.390608	-8.641078	5.461174	-8.158476	5.951037	-1.932792	7.091640	6.740298	4.114450	-8.592342	7.435708	6.828731	4.926195	1.420736
8.314958	6.864561	9.104444	7.585829	3.372141	8.232226	7.073294	-4.450305	9.055002	1.777066	7.429702	5.251305	2.258149	1.942102	2.877637	1.413556	5.010681	6.627427	4.458434	3.035985	4.864347	1.045564	-2.198660	0.392643	-4.920958	-8.821585	3.363335	-1.829627	9.908162	0.796294	6.927997	2.342466	7.268533	8.585230	2.154451	-5.273464
-1.590427	7.641685	5.253499	9.978780	3.519588	9.493760	7.113986	-1.439144	-8.197893	-0.351944	2.724123	-3.884948	8.034512	7.889713	8.237638	6.977969	3.177794	8.100657	5.543386	6.827872	-7.668119	-1.931108	3.045958	8.842306	2.543213	7.704748	-5.577608	8.010314	3.248011	9.494292	4.010769	4.113718	4.254201	6.169736	0.543072	2.826495
4.170362	6.636565	2.939426	3.179979	-4.932977	-7.547452	2.827344	0.474315	9.877017	2.150691	4.067608	0.329390	5.505935	7.241801	-2.498058	-1.354527	-1.570396	-6.259271	7.422963	3.619473	8.714334	4.637330	-0.351175	8.398486	7.776852	0.045467	-6.331185	7.471922	6.493196	-8.619200	-1.443908	-1.155338	1.878672	4.141598	8.836604	1.690422
2.577798	2.545312	4.538838	8.480645	2.093573	-7.842344	3.395007	-4.336281	-3.953049	7.865542	4.349036	-4.844985	-8.182106	0.518483	5.560762	-7.972626	2.506668	-1.203170	-7.512958	6.466975	-8.001499	3.324008	5.627325	4.044798	4.076188	-0.663211	5.936295	6.514059	4.493039	8.057812	8.383443	3.446432	4.586207	-5.755393	8.609512	-3.350074
-3.382709	-9.004743	6.410711	7.471160	-0.749642	3.959609	1.338352	2.084827	-7.385345	9.983365	-8.765292	-7.212763	4.448891	7.962628	9.103768	7.341384	7.624695	0.013022	8.551268	-5.895630	-4.013382	3.300352	4.091373	-4.045306	0.909299	4.324552	-6.899130	2.436314	0.762866	8.893793	-9.892311	-3.000337	-6.030724	0.220914	8.303960	0.599535
3.984660	-5.112910	5.071225	8.890867	6.970200	6.889922	4.247733	1.262006	0.551624	7.884201	-3.316384	9.986603	9.405834	-2.024895	9.622600	0.378572	5.259775	-5.319396	8.825952	-1.062981	-2.799075	3.364126	0.780742	7.101186	3.263769	-7.727267	0.536381	3.735759	-7.199709	-7.360367	6.155196	9.975960	5.308805	5.022428	3.357927	1.383674
5.337179	7.480802	1.418660	-9.080619	-8.392610	9.807621	-4.841940	8.942706	0.156095	-8.459967	2.167417	3.207919	7.634725	-2.123271	-7.758677	0.943271	9.299342	7.526522	9.229051	8.593759	8.076145	5.373646	9.006682	-4.071147	4.736718	6.543428	5.989091	4.075505	6.474169	-4.596642	-9.198986	-3.107962	1.374589	7.483741	4.707121	1.790273
-1.488913	-0.387750	1.271271	1.191419	6.656077	-5.054541	0.740737	7.428235	-4.572965	6.761839	6.626507	6.772737	-7.465807	-1.923360	-1.009999	4.486308	1.967997	1.382856	9.763056	0.282936	4.681805	1.238457	-7.009229	7.766496	-9.075435	-4.255073	3.122697	-3.194202	3.063601	-5.310304	4.301133	-7.374428	0.696354	8.493880	9.135192	0.721536
8.423676	5.780340	0.803833	0.541167	-2.822295	-6.523110	-2.220518	6.696786	8.792838	-6.688205	-6.398328	9.558675	2.397501	9.323158	-5.932719	-5.005947	-5.152679	4.904077	7.535939	4.830378	-9.357870	-7.523576	5.583951	-6.254811	-3.863729	9.762043	3.706062	7.336675	8.876429	3.539053	0.667707	0.861620	0.759948	2.757531	8.927936	-9.544833
