
Matrice loc_A di dimensione 12 x 12:
9.287297	8.439044	2.294383	7.173086	0.538295	6.910685	4.382095	7.450700	4.802950	9.653673	9.785731	-8.435807
1.751089	8.050162	0.149942	6.450613	5.906667	1.483505	4.670091	0.134417	-0.696020	8.105634	-2.409063	0.897197
-7.291982	-0.191764	6.434200	3.452707	2.436198	7.592822	0.864798	6.020644	4.509402	2.827392	1.050377	-9.027102
-2.654496	9.516550	-7.959486	3.405984	4.159204	0.745894	-0.872741	3.337768	-1.678050	7.661043	9.242717	5.334398
9.036490	7.554225	2.949887	2.745402	-8.702988	0.158701	2.675512	5.002853	-6.602377	8.861775	6.098943	7.920228
-0.750148	-1.906293	-6.352692	-4.154676	6.063106	7.226464	7.719212	4.307376	0.650367	1.421712	1.047070	9.136450
0.597635	3.636192	-2.501362	6.184926	2.903558	3.998948	1.736460	7.891087	3.805009	9.754079	8.168294	-8.993764
1.527704	8.740848	7.865463	9.846177	9.461639	6.544478	-6.836908	-6.034845	-5.741955	9.160782	2.323582	4.730524
6.881977	7.839753	-8.350260	4.109079	-0.214934	-9.778089	5.116240	2.708215	7.077443	-3.410358	-1.042456	6.671354
-5.375405	7.902776	-7.905108	7.397619	3.188084	-4.015482	5.288139	-3.391779	5.068968	7.905052	8.358666	4.656111
3.153837	8.694368	-2.637047	3.120833	5.971150	-0.336294	-3.981359	-8.633809	3.796942	7.190695	-2.068040	4.822027
-0.803601	7.428348	5.918674	-0.128263	-4.180394	7.036292	4.110191	0.799220	0.581629	7.459711	-5.949371	4.032995

Matrice loc_B di dimensione 12 x 12:
1	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	1

Risultato locale:
Matrice loc_C di dimensione 12 x 12:
9.287297	8.439044	2.294383	7.173086	0.538295	6.910685	4.382095	7.450700	4.802950	9.653673	9.785731	-8.435807
1.751089	8.050162	0.149942	6.450613	5.906667	1.483505	4.670091	0.134417	-0.696020	8.105634	-2.409063	0.897197
-7.291982	-0.191764	6.434200	3.452707	2.436198	7.592822	0.864798	6.020644	4.509402	2.827392	1.050377	-9.027102
-2.654496	9.516550	-7.959486	3.405984	4.159204	0.745894	-0.872741	3.337768	-1.678050	7.661043	9.242717	5.334398
9.036490	7.554225	2.949887	2.745402	-8.702988	0.158701	2.675512	5.002853	-6.602377	8.861775	6.098943	7.920228
-0.750148	-1.906293	-6.352692	-4.154676	6.063106	7.226464	7.719212	4.307376	0.650367	1.421712	1.047070	9.136450
0.597635	3.636192	-2.501362	6.184926	2.903558	3.998948	1.736460	7.891087	3.805009	9.754079	8.168294	-8.993764
1.527704	8.740848	7.865463	9.846177	9.461639	6.544478	-6.836908	-6.034845	-5.741955	9.160782	2.323582	4.730524
6.881977	7.839753	-8.350260	4.109079	-0.214934	-9.778089	5.116240	2.708215	7.077443	-3.410358	-1.042456	6.671354
-5.375405	7.902776	-7.905108	7.397619	3.188084	-4.015482	5.288139	-3.391779	5.068968	7.905052	8.358666	4.656111
3.153837	8.694368	-2.637047	3.120833	5.971150	-0.336294	-3.981359	-8.633809	3.796942	7.190695	-2.068040	4.822027
-0.803601	7.428348	5.918674	-0.128263	-4.180394	7.036292	4.110191	0.799220	0.581629	7.459711	-5.949371	4.032995
