
Matrice loc_A di dimensione 36 x 36:
-3.788345	9.982579	-1.159499	-6.358208	4.051725	-6.645571	-9.095751	9.950489	-7.713202	-2.926673	-7.731507	-5.254913	7.254676	2.884142	8.675217	-8.626909	-0.814794	-0.755000	-9.885513	7.070474	5.856739	2.444497	3.542661	4.968856	-6.376927	4.940265	0.098157	9.024322	-7.490099	3.134557	6.757694	-8.628879	0.370953	-9.546782	6.497086	4.193706
9.073435	1.617571	7.857297	1.397645	0.648726	-6.526981	-7.859293	-6.149562	3.902934	7.364543	-9.519985	-8.358180	-3.596986	1.500952	8.533800	1.181332	-0.077991	4.110574	2.755876	-2.387412	4.340267	2.573797	7.100840	-2.741911	1.231002	9.691169	6.854546	9.840112	5.212072	0.199854	-0.688463	-1.353107	-4.180089	8.701742	0.971899	0.340567
9.483110	-7.439371	4.995931	0.269699	-1.270437	4.030840	-6.475641	6.197733	5.330691	-2.747615	8.854817	-1.850996	-9.303681	4.068567	8.271949	-8.203820	-1.251100	-2.417005	-3.407760	-5.928051	1.514445	1.439902	2.487578	2.598974	0.438312	6.444186	7.502908	0.848365	3.651478	-7.470044	-5.256551	9.678486	-1.317055	2.754682	4.782195	9.403013
1.239015	2.918920	8.605341	2.184783	4.549227	0.140314	5.582658	6.819363	0.569275	3.273595	2.002896	7.316501	-8.110498	-2.861897	-7.690309	8.876835	4.053227	4.758734	3.115303	-5.523258	4.603326	-1.365960	1.981261	3.921532	-6.028753	-0.137347	4.131949	-7.534373	8.954663	-7.044884	6.571423	-5.574295	-7.717474	3.283217	7.276547	-8.497306
9.894843	7.959959	5.149289	9.947185	5.946215	7.245070	-0.945734	-1.974228	1.683799	-3.420433	-9.863803	9.756195	4.618517	-1.454616	0.290935	1.272560	-1.441865	-3.855159	-3.130623	7.180900	7.905302	4.019913	0.084683	1.618518	-3.367964	1.434121	-5.465026	-6.378724	8.661312	-0.267665	-9.572676	-9.138025	0.772743	7.605695	-6.795529	2.980205
3.790137	2.824057	0.137624	9.517285	7.840732	0.038908	8.126639	9.217725	8.397516	-5.130801	6.377000	-5.600584	-0.438960	7.753173	0.865034	-1.238290	-1.735377	-4.820908	7.264683	-6.974767	0.872021	5.350778	-5.690669	-5.422135	4.488920	4.533027	9.680709	-6.028075	-0.075104	-2.160060	5.614926	5.595308	-7.460696	9.223303	4.754409	9.830794
9.846073	3.062483	-5.166933	8.896246	9.436629	-5.510312	5.522929	6.440276	-1.335189	3.234054	-0.517463	7.859216	5.593367	8.389686	-2.749721	4.644872	9.190637	0.953934	2.616811	-3.046283	0.389313	2.320867	7.324591	4.903463	-4.160346	5.082404	0.930362	3.432589	-3.434218	-4.383727	9.514279	8.779733	6.735954	-3.062487	9.583847	1.406205
-7.023760	-0.843596	1.033928	9.425803	-2.243609	-2.455569	3.276568	4.657632	6.058900	-7.484913	8.076526	-2.441520	-9.044660	0.799649	5.773089	8.620615	-5.093905	8.944994	4.302310	0.458807	-3.682740	3.791789	3.280815	3.252002	-9.017812	-8.830968	2.192671	-3.057400	6.160410	-5.146534	9.097520	4.730348	3.231360	-0.319258	2.046138	4.079589
1.811404	-2.218336	5.927052	-4.953029	8.612067	4.440777	2.297283	3.492818	-2.786956	-2.837765	3.269835	9.445998	4.548425	0.678993	5.522187	1.812295	8.540459	6.733176	9.366634	-6.111802	5.309139	5.888748	-5.418100	3.528061	5.717153	2.275090	3.582388	2.386723	6.340577	-9.121453	1.486907	-9.196356	-4.964380	-4.494875	-7.615736	2.309715
0.965151	5.635705	8.937287	0.343087	1.305815	4.843354	7.346896	1.533529	-3.572734	4.814205	9.559513	-7.299914	3.598339	0.430095	-6.437603	4.091439	1.132783	-2.207934	1.464491	6.835608	9.839194	6.761727	-3.496187	-8.988992	0.838219	0.728653	9.500554	8.228262	-1.553773	8.328067	3.899305	5.394130	-2.146650	-5.102157	0.153085	6.381447
-5.237752	-9.259144	8.398342	4.153477	9.815879	-0.978326	2.385627	4.703505	-3.381265	-4.164713	0.338776	4.128863	-2.215231	9.260812	2.775421	7.612894	3.483606	-3.966847	-3.241781	-6.560091	3.152713	8.336907	-7.529790	-5.585172	-3.516514	2.665085	-5.627313	4.181888	7.302073	3.504015	-4.675739	8.090668	7.988946	-0.041292	-0.177840	4.288387
-3.719963	9.179817	4.501434	5.092339	-3.982331	4.703750	3.902049	-8.127208	4.601697	2.246500	9.058395	3.186983	5.469362	5.360510	-2.581726	-4.954770	3.988524	1.672288	-8.285526	-5.890155	8.831018	1.929859	-3.425423	5.035456	4.902154	-1.462334	-2.308940	9.785723	-0.469030	-0.372467	-7.602004	9.352444	9.461824	0.080487	7.789359	-0.015206
-5.638860	1.552940	8.011365	4.252959	7.406899	1.801544	6.156989	-1.268736	6.960461	3.342282	-3.436825	2.216261	-4.789953	-5.500560	4.903261	0.531157	8.263302	5.627034	7.737020	1.298545	2.466670	-6.908022	7.977038	-8.287861	-2.253819	3.548583	-5.453834	7.506645	9.514808	-3.012225	5.250201	4.960189	5.627480	-9.788170	0.467217	8.508418
-8.286669	-3.773181	1.211251	-1.537135	3.386802	4.243834	7.120156	6.687844	3.498702	-6.576855	-6.374793	1.264578	-2.725998	5.470688	-5.423715	5.871213	8.163570	7.160214	8.771861	8.261482	4.743524	3.716471	-5.987117	7.004779	7.370670	-2.853163	-9.100407	4.846842	-5.762214	9.503390	-2.608816	-4.896314	5.018997	-0.147208	0.753876	-5.949521
-8.007855	1.039077	0.238714	2.184783	3.150768	0.326342	2.583768	2.081108	-1.648952	-3.784057	4.802661	8.789437	6.078324	9.291223	9.611914	5.658719	-8.624623	8.501462	7.613347	9.330685	-3.685217	-3.829003	8.841849	-4.715640	0.022721	6.000244	-7.167485	-9.707848	-3.408501	1.501426	6.481189	-0.640184	3.857941	3.969150	9.827892	-2.235404
8.228692	4.801124	-6.509681	0.112930	-1.144980	3.777080	8.799867	-7.566348	2.299974	2.073261	7.468564	-9.341439	-1.169262	-7.927710	1.482073	5.926445	6.794966	7.962522	-6.331871	-0.353646	5.324894	9.396613	3.222008	5.703393	-6.116014	8.141951	1.043651	9.685949	-2.722031	2.558123	2.233577	3.914870	9.212138	-2.333190	9.952844	3.020860
-0.990158	-7.718315	-4.199720	9.894623	-5.417562	1.566217	5.639665	6.036583	5.396186	5.234088	-4.188194	3.434715	9.046738	0.808948	7.554294	6.666580	0.789380	-6.934732	7.956765	8.499354	8.094396	1.487547	-7.892553	6.647404	6.170983	7.193016	7.965590	1.235803	1.290808	1.199502	-0.120515	7.389554	2.250977	5.898995	1.153641	-3.582070
-4.818677	2.051730	-1.229294	5.556244	9.018296	-6.475280	-1.241018	-4.773158	-4.477912	5.284223	4.080209	6.648525	9.033046	-8.530351	4.702533	7.571507	7.605859	6.904564	6.445556	4.910981	8.260517	-1.237046	1.867909	3.767624	-5.912361	1.032851	0.903859	2.721910	9.388772	1.739284	6.276948	3.612514	8.934027	2.717961	2.977887	-0.843436
5.499832	9.284941	9.172405	9.384434	-9.385429	-6.261023	8.021944	1.179941	-9.813597	-2.399236	-0.822724	9.980170	8.597127	-2.825565	-5.804231	-7.123460	-1.498496	-8.130369	4.156845	-2.437338	2.473646	0.394503	5.315801	-4.320200	0.577793	-4.532824	9.274780	8.347487	6.089545	6.165129	9.644845	3.197839	9.696990	-1.814241	-8.843010	-7.396108
9.710036	2.897155	5.951014	5.926016	-2.898225	4.264018	5.197784	7.211978	-6.440436	2.166429	5.215431	3.925750	8.765157	-8.092965	9.368291	8.469022	7.329333	8.137796	-1.545872	8.811976	-0.572864	-8.905624	1.274585	-9.706949	-1.938285	1.716222	-0.044469	0.175380	2.932705	8.968983	9.203685	1.379322	-8.804182	-9.813365	3.580930	4.794151
5.416660	3.028495	6.851645	-6.714149	2.138178	-8.320058	-5.239283	6.798680	-2.929295	0.248903	-6.480661	3.164560	1.828733	8.017569	5.763670	-2.752786	9.718486	-7.234411	0.267707	2.432993	4.526182	7.032078	-6.948054	2.290765	4.231327	4.816485	3.659428	4.152759	-1.409355	-5.889150	0.735735	8.353354	4.423217	-7.024353	9.536324	7.096810
