100,100,1,3,0.000306129
100,100,1,3,0.000097990
100,100,1,3,0.000106812
100,100,1,3,0.000092983
100,100,1,3,0.000091076
100,100,1,3,0.000101089
100,100,1,3,0.000087976
100,100,1,3,0.000091791
100,100,1,3,0.000092030
100,100,1,3,0.000102997
100,100,2,3,0.001179934
100,100,2,3,0.000128031
100,100,2,3,0.000119925
100,100,2,3,0.000108004
100,100,2,3,0.000102043
100,100,2,3,0.000073195
100,100,2,3,0.000087023
100,100,2,3,0.000080109
100,100,2,3,0.000125170
100,100,2,3,0.000102997
100,100,4,3,0.000192881
100,100,4,3,0.000148058
100,100,4,3,0.000166178
100,100,4,3,0.000213146
100,100,4,3,0.000159025
100,100,4,3,0.000171900
100,100,4,3,0.000144958
100,100,4,3,0.000153065
100,100,4,3,0.000208139
100,100,4,3,0.000189066
100,100,7,3,0.000288010
100,100,7,3,0.000240088
100,100,7,3,0.000253201
100,100,7,3,0.000267029
100,100,7,3,0.000234842
100,100,7,3,0.000210047
100,100,7,3,0.000250101
100,100,7,3,0.000254869
100,100,7,3,0.000198126
100,100,7,3,0.000304937
100,100,8,3,0.000345945
100,100,8,3,0.000270844
100,100,8,3,0.000234127
100,100,8,3,0.000283003
100,100,8,3,0.000266075
100,100,8,3,0.000285864
100,100,8,3,0.000220060
100,100,8,3,0.000323057
100,100,8,3,0.000226021
100,100,8,3,0.000289917
1000,1000,1,3,0.005163908
1000,1000,1,3,0.005046129
1000,1000,1,3,0.004560947
1000,1000,1,3,0.005074024
1000,1000,1,3,0.005311966
1000,1000,1,3,0.005113840
1000,1000,1,3,0.004513025
1000,1000,1,3,0.004576206
1000,1000,1,3,0.004976034
1000,1000,1,3,0.004925013
1000,1000,2,3,0.002600908
1000,1000,2,3,0.002443075
1000,1000,2,3,0.002504110
1000,1000,2,3,0.002684116
1000,1000,2,3,0.002620935
1000,1000,2,3,0.002707005
1000,1000,2,3,0.002609015
1000,1000,2,3,0.002681971
1000,1000,2,3,0.002630949
1000,1000,2,3,0.002465963
1000,1000,4,3,0.001465082
1000,1000,4,3,0.001465082
1000,1000,4,3,0.001377821
1000,1000,4,3,0.001417875
1000,1000,4,3,0.001434088
1000,1000,4,3,0.001427174
1000,1000,4,3,0.001513958
1000,1000,4,3,0.001482964
1000,1000,4,3,0.001117945
1000,1000,4,3,0.001495123
1000,1000,7,3,0.001100779
1000,1000,7,3,0.001176834
1000,1000,7,3,0.001024961
1000,1000,7,3,0.001187086
1000,1000,7,3,0.001185179
1000,1000,7,3,0.001117945
1000,1000,7,3,0.001130104
1000,1000,7,3,0.001129866
1000,1000,7,3,0.001178026
1000,1000,7,3,0.001282930
1000,1000,8,3,0.001012087
1000,1000,8,3,0.000972986
1000,1000,8,3,0.001113892
1000,1000,8,3,0.001123905
1000,1000,8,3,0.001017094
1000,1000,8,3,0.001319885
1000,1000,8,3,0.001069069
1000,1000,8,3,0.001382113
1000,1000,8,3,0.001409054
1000,1000,8,3,0.001140118
10000,10000,1,3,0.347268105
10000,10000,1,3,0.354023933
10000,10000,1,3,0.352844954
10000,10000,1,3,0.354861021
10000,10000,1,3,0.346755981
10000,10000,1,3,0.347094059
10000,10000,1,3,0.346464157
10000,10000,1,3,0.346867800
10000,10000,1,3,0.362072945
10000,10000,1,3,0.346864939
10000,10000,2,3,0.181455851
10000,10000,2,3,0.181346893
10000,10000,2,3,0.190734148
10000,10000,2,3,0.181412935
10000,10000,2,3,0.180860043
10000,10000,2,3,0.182504177
10000,10000,2,3,0.181098938
10000,10000,2,3,0.181613922
10000,10000,2,3,0.182903051
10000,10000,2,3,0.182464838
10000,10000,4,3,0.093000889
10000,10000,4,3,0.092677116
10000,10000,4,3,0.093364954
10000,10000,4,3,0.092679024
10000,10000,4,3,0.093485117
10000,10000,4,3,0.093345881
10000,10000,4,3,0.102935076
10000,10000,4,3,0.092522144
10000,10000,4,3,0.197753191
10000,10000,4,3,0.092465162
10000,10000,7,3,0.057588100
10000,10000,7,3,0.057618141
10000,10000,7,3,0.057605028
10000,10000,7,3,0.057566881
10000,10000,7,3,0.057545185
10000,10000,7,3,0.057518005
10000,10000,7,3,0.062095165
10000,10000,7,3,0.064239025
10000,10000,7,3,0.060981989
10000,10000,7,3,0.057507038
10000,10000,8,3,0.054892063
10000,10000,8,3,0.061771154
10000,10000,8,3,0.062877893
10000,10000,8,3,0.057317972
10000,10000,8,3,0.055144072
10000,10000,8,3,0.055486917
10000,10000,8,3,0.055433989
10000,10000,8,3,0.054998159
10000,10000,8,3,0.055761814
10000,10000,8,3,0.055005074
